"","x"
"150",9.81043368371516e-09
"151",8.74635885088697e-09
"152",2.15553885987349e-08
"153",1.46278505260904e-08
"154",9.14857377280999e-08
"155",1.76609318755929e-08
"156",3.4827570779808e-08
"157",2.07824451116673e-08
"158",6.80419171322027e-08
"159",4.21476160962027e-08
"160",9.33407640203547e-09
"161",9.15796052267487e-08
"162",8.47611210614056e-08
"163",2.32077057199035e-08
"164",2.20596197343469e-08
"165",8.64317479826631e-09
"166",4.50397667268537e-08
"167",1.00197882400758e-07
"168",1.05093529685795e-08
"169",8.65810359090542e-09
"170",8.88416048275118e-08
"171",4.84059806714637e-08
"172",8.31954065575914e-08
"173",9.07448467008510e-09
"174",6.70471639260703e-08
"175",9.09183608406797e-08
"176",6.8171131399505e-08
"177",8.67214359485252e-09
"178",5.57824764484247e-08
"179",8.92984668265351e-08
"180",9.820926161348e-08
"181",5.60692735427239e-08
"182",9.08349182372707e-08
"183",2.19189163393169e-08
"184",2.55691307187026e-08
"185",8.99321312474932e-08
"186",6.70924012132962e-08
"187",3.63893478075124e-08
"188",8.25207871430322e-08
"189",1.86343394352291e-08
"190",9.86148837257774e-08
"191",8.81749696349001e-08
"192",7.80425384210776e-08
"193",7.81226450104799e-08
"194",5.64409774863898e-08
"195",9.16991899011306e-08
"196",6.7595437048396e-08
"197",6.15159514166535e-08
"198",3.17396475059805e-08
"199",7.2955025846746e-08
"200",8.47709340890532e-08
"201",1.04198073290323e-07
"202",1.36115444354023e-08
"203",7.48617322300138e-08
"204",1.60883056150237e-08
"205",9.279161037989e-08
"206",7.66255170738037e-08
"207",1.52004839299842e-08
"208",9.92438255003389e-08
"209",9.65235377590251e-08
"210",8.86551796491485e-08
"211",9.98089601494087e-08
"212",9.5566108411825e-08
"213",9.20157209360661e-08
"214",7.22635874954102e-08
"215",9.4098536020123e-09
"216",1.11531991013422e-07
"217",6.79541022253315e-08
"218",1.03337758120872e-08
"219",8.71666946147298e-08
"220",8.72727226317887e-08
"221",8.48907151200364e-08
"222",8.67349687882375e-08
"223",8.17695642720959e-08
"224",9.00163334705404e-09
"225",1.13536390109345e-08
"226",5.09238434334394e-08
"227",2.49391192583664e-08
"228",9.82214671370742e-08
"229",1.02970244789731e-08
"230",8.89129834051392e-08
"231",8.27364716729561e-08
"232",1.19183567126685e-08
"233",8.04708570576642e-09
"234",8.73482952163339e-08
"235",6.18253627328981e-08
"236",9.38458101509978e-09
"237",1.16502447358483e-08
"238",7.58901931471848e-08
"239",8.57926972968937e-09
"240",8.18786237574272e-08
"241",7.07914303099928e-08
"242",9.13253394452008e-08
"243",9.0897164004883e-08
"244",8.10286320120191e-09
"245",4.29384142581761e-08
"246",9.05307929012819e-08
"247",4.0115863363715e-08
"248",8.95199602399662e-09
"249",9.4230475153996e-09
"250",6.32457589672806e-08
"251",1.76921839128449e-08
"252",7.97389836823506e-08
"253",1.0607879500703e-08
"254",9.9182062008412e-08
"255",9.60865256243106e-08
"256",9.55683416100035e-09
"257",5.79588500640131e-08
"258",1.10829878640849e-08
"259",1.32426879362212e-08
"260",1.20519623350716e-08
"261",9.14321614988883e-08
"262",5.52051422021678e-08
"263",8.59507023172869e-08
"264",1.712397175363e-08
"265",8.10632306589148e-08
"266",8.63946896979375e-09
"267",1.04132695977702e-08
"268",9.02315813208646e-09
"269",2.28802954919019e-08
"270",6.02344616505662e-08
"271",8.53256762679608e-09
"272",8.96435847710318e-08
"273",7.42025297373951e-08
"274",5.15700373306695e-08
"275",9.10674649620978e-08
"276",5.61479355655619e-08
"277",7.97727518119661e-08
"278",5.51238963576703e-08
"279",5.97131320932725e-08
"280",4.91052644673948e-08
"281",1.07151963044686e-08
"282",5.51482455103013e-08
"283",7.23877341142594e-08
"284",5.56039932356338e-08
"285",8.85274602179429e-08
"286",1.00827569924792e-07
"287",9.31443853777043e-08
"288",8.30100449659529e-08
"289",8.75989796278338e-09
"290",1.15321612700217e-08
"291",2.23657109138403e-08
"292",4.80726478584029e-08
"293",9.27441073612087e-09
"294",7.79107101021328e-08
"295",1.53570718734935e-08
"296",5.72286598153814e-08
"297",4.75391683999126e-08
"298",9.79831602450202e-09
"299",2.5757187046305e-08
"300",9.86576114202434e-09
"301",1.70885026375797e-08
"302",7.78619451994411e-08
"303",2.91080683349198e-08
"304",9.39083845811427e-09
"305",1.08687661341796e-08
"306",4.52773518258626e-08
"307",9.24285985474978e-09
"308",1.98033363428541e-08
"309",9.52869373595277e-08
"310",8.04185403326701e-09
"311",8.07842106464628e-08
"312",1.02051540387208e-07
"313",1.60054095337731e-08
"314",7.30895388583312e-08
"315",2.58731492801601e-08
"316",9.921398607658e-09
"317",8.96275409459614e-09
"318",6.428630102457e-08
"319",9.44682813694127e-08
"320",2.25575217002384e-08
"321",2.45561547745911e-08
"322",6.14030047493412e-08
"323",7.19784922139778e-08
"324",6.73075464296358e-08
"325",5.1521947448878e-08
"326",7.14802547471054e-08
"327",8.86099695442638e-08
"328",7.03200148089956e-08
"329",6.23264705212002e-08
"330",1.14743155493866e-08
"331",4.3440538381938e-08
"332",8.06085994462038e-08
"333",9.00970627065521e-09
"334",7.62457570777422e-08
"335",9.08985488107242e-09
"336",7.08720148399433e-08
"337",1.66003521115091e-08
"338",6.35517335563943e-08
"339",8.54525591564748e-09
"340",9.24350716132654e-08
"341",5.62320547908438e-08
"342",5.12571482503276e-08
"343",7.55593571169509e-08
"344",1.00644188274408e-08
"345",9.9197253403168e-09
"346",4.9070428908055e-08
"347",9.69751350636052e-08
"348",4.31573747775425e-08
"349",5.63656972221456e-08
"350",8.98975414319552e-09
"351",4.71305358941076e-08
"352",1.03477572043311e-08
"353",5.87378138926399e-08
"354",1.05415725881948e-07
"355",7.40215830725048e-08
"356",5.18648591119594e-08
"357",2.93970259962782e-08
"358",7.77217467030271e-08
"359",8.23704884802243e-08
"360",1.06606499169223e-07
"361",2.81031864873833e-08
"362",1.09468927174761e-08
"363",5.75680023420076e-08
"364",9.23853562946629e-08
"365",3.10953819691736e-08
"366",7.37238292631485e-08
"367",4.45274678039606e-08
"368",9.30550103848401e-09
"369",8.85699586223125e-09
"370",1.45222545881349e-08
"371",9.27412589212827e-08
"372",5.27309186254565e-08
"373",8.25521202562419e-08
"374",9.48929673753124e-09
"375",5.03481225509723e-08
"376",1.58267146224444e-08
"377",8.03380595239635e-09
"378",8.54440369028291e-08
"379",9.08248755756068e-09
"380",8.31213793996016e-08
"381",8.31409908902984e-08
"382",7.29837872562955e-08
"383",8.46656162270024e-08
"384",3.04960882078809e-08
"385",8.55313384338415e-09
"386",8.88454038544161e-08
"387",8.4749573536464e-08
"388",3.33563111792777e-08
"389",8.21849547934994e-08
"390",3.07023417064481e-08
"391",8.82363375599816e-08
"392",9.17055198138555e-08
"393",5.44940094230198e-08
"394",2.91470657833991e-08
"395",4.49542658714513e-08
"396",8.42387362046746e-08
"397",9.17554743065334e-08
"398",5.09961329043031e-08
"399",8.25226534505641e-08
"400",1.06068776935237e-08
"401",6.7751790920398e-08
"402",7.86237535341271e-08
"403",9.08330327429823e-09
"404",5.54198938172339e-08
"405",8.54128969234717e-09
"406",3.76742056865963e-08
"407",7.75231301269022e-08
"408",3.81127233890909e-08
"409",5.59173915852158e-08
"410",5.83802473418909e-08
"411",8.81399693405889e-09
"412",3.65400386365175e-08
"413",3.06942101255332e-08
"414",8.22983208476438e-08
"415",9.06045639296088e-08
"416",4.92539456972235e-08
"417",6.67387508295643e-08
"418",4.49916528094185e-08
"419",6.83288914433307e-08
"420",1.17679561717833e-08
"421",6.37532066838018e-08
"422",8.71146933180067e-08
"423",8.88600876373723e-08
"424",1.08819703196163e-08
"425",1.30455186760863e-08
"426",1.11433102042003e-08
"427",8.38287692705689e-09
"428",2.36648101833072e-08
"429",2.40405869120996e-08
"430",2.01587075401667e-08
"431",8.4458197859851e-08
"432",8.0424822200793e-09
"433",9.16322561264146e-09
"434",3.24294707723371e-08
"435",3.1740246057103e-08
"436",8.2655122876917e-09
"437",1.05839591572858e-08
"438",9.08388378127079e-08
"439",8.52638586046446e-08
"440",9.19655676055824e-08
"441",9.40836037098867e-08
"442",9.32758240198994e-08
"443",4.03094428450286e-08
"444",6.30483263382864e-08
"445",5.46196023342689e-08
"446",4.04488436358823e-08
"447",9.17077804392002e-08
"448",9.22438667512801e-08
"449",4.07106510937832e-08
"450",1.09197201951508e-08
"451",8.68453571769678e-09
"452",4.52582869175813e-08
"453",9.20501437450416e-08
"454",4.39753701516605e-08
"455",4.80918873318432e-08
"456",5.46450528568788e-08
"457",4.91937471291502e-08
"458",6.96948669480968e-08
"459",2.92471834592929e-08
"460",8.47640434118744e-08
"461",1.9498485835083e-08
"462",6.55174559020046e-08
"463",8.672628379598e-08
"464",9.49375867834462e-08
"465",3.99577969788932e-08
"466",8.07554874583534e-08
"467",1.80824492186783e-08
"468",6.07214160398487e-08
"469",1.06852180640071e-08
"470",8.92916537219204e-08
"471",2.66728895163602e-08
"472",6.3444793943889e-08
"473",8.32390981481417e-08
"474",7.98185508344119e-09
"475",6.88799493230509e-08
"476",9.45123216931569e-08
"477",8.09081967584497e-09
"478",9.00568040483676e-08
"479",9.03469086659266e-09
"480",2.4354111670369e-08
"481",1.31655191046049e-08
"482",2.14096253946992e-08
"483",6.6384107107815e-08
"484",8.85247322234668e-08
"485",2.93074624685745e-08
"486",7.21997567043457e-08
"487",6.00803525864834e-08
"488",4.28996251200049e-08
"489",9.88049081296567e-08
"490",6.40855377820874e-08
"491",9.35248961159172e-08
"492",6.58970292952483e-08
"493",9.85646270291403e-09
"494",2.40039323820049e-08
"495",6.97766693241401e-08
"496",5.64460837356946e-08
"497",2.61157338228297e-08
"498",3.13456973393391e-08
"499",1.0510586090704e-08
"500",9.21928696445055e-08
"501",8.78003272872368e-09
"502",4.68623635415369e-08
"503",1.25527559602048e-08
"504",3.53863011370694e-08
"505",1.05721495537491e-08
"506",8.3599579000928e-08
"507",9.85397120064791e-08
"508",9.06143111528711e-09
"509",2.93648546144612e-08
"510",9.28628554430311e-08
"511",5.19864274033656e-08
"512",6.9617063523098e-08
"513",9.89294115181578e-08
"514",6.58813635005181e-08
"515",3.556088399458e-08
"516",4.16076784605536e-08
"517",2.13169385775676e-08
"518",5.95520953074685e-08
"519",3.93479442589458e-08
"520",4.08243681154105e-08
"521",9.15201730891674e-09
"522",1.61662164021184e-08
"523",8.71879962919584e-09
"524",3.35989589473805e-08
"525",5.5150332142163e-08
"526",8.82425523822445e-08
"527",5.96380535040995e-08
"528",1.82859512884839e-08
"529",7.35594041002645e-08
"530",1.60790903152276e-08
"531",1.0242529559918e-08
"532",3.42325610678097e-08
"533",5.46214516941659e-08
"534",9.38640637495723e-08
"535",3.763345558651e-08
"536",5.09891457423636e-08
"537",5.92750378761495e-08
"538",8.63922129678575e-08
"539",1.53937202682629e-08
"540",2.17261900046958e-08
"541",1.2047842370101e-08
"542",3.40586990507864e-08
"543",2.56573682181849e-08
"544",3.22193737690514e-08
"545",1.20382396010167e-08
"546",4.60895169653697e-08
"547",1.04705481921358e-08
"548",9.40446681297816e-08
"549",8.1199459694679e-09
"550",1.30815432792599e-08
"551",7.73441630813905e-08
"552",1.01325036476616e-07
"553",7.34422822993123e-08
"554",4.80832079317313e-08
"555",9.39337041214468e-08
"556",8.28541156080251e-08
"557",8.66668354185405e-08
"558",1.1246166684975e-08
"559",5.64595259050216e-08
"560",9.14045739144646e-08
"561",1.45612801974344e-08
"562",1.02827607429007e-07
"563",3.74291658423341e-08
"564",9.01856745380234e-09
"565",9.97900291453163e-08
"566",9.09539581051629e-08
"567",5.90891685806376e-08
"568",9.77171215396147e-08
"569",7.73116023371342e-08
"570",3.40810872104121e-08
"571",8.27768409157002e-08
"572",1.03086426866831e-08
"573",7.90879211270189e-08
"574",8.66034929223768e-08
"575",4.78035881493727e-08
"576",9.38612801523573e-09
"577",1.14132336160514e-08
"578",5.22920690225543e-08
"579",1.28827454142039e-08
"580",9.63194265961616e-09
"581",2.70042867968533e-08
"582",1.20813708817783e-08
"583",7.51537764467385e-08
"584",1.0653431541102e-07
"585",9.31897708502199e-09
"586",9.25150465770186e-08
"587",5.40977347015942e-08
"588",1.05230402431592e-08
"589",4.32779017390071e-08
"590",4.40429163031405e-08
"591",9.8732787021265e-08
"592",1.33086284812803e-08
"593",3.94998302387016e-08
"594",2.30107372982757e-08
"595",9.46260500700648e-09
"596",9.25150903715842e-08
"597",9.2400673663642e-09
"598",7.07086920660288e-08
"599",9.35086816421485e-08
"600",8.02428630287195e-08
"601",6.27889470550673e-08
"602",7.49985660673325e-08
"603",1.29486244106051e-08
"604",7.48976334817304e-08
"605",6.09950063099629e-08
"606",4.05946891470763e-08
"607",5.61765764779506e-08
"608",9.46653604786188e-09
"609",9.68361388124113e-09
"610",9.73891302350986e-08
"611",9.80158586668545e-09
"612",9.38123040835365e-08
"613",1.04788548615479e-08
"614",8.47056819604925e-08
"615",1.50125190108192e-08
"616",8.85226493241407e-08
"617",1.19587973733732e-08
"618",1.03834275569845e-08
"619",3.73119005393299e-08
"620",6.62378833056999e-08
"621",2.20839987430149e-08
"622",7.63918356678524e-08
"623",4.56406664293751e-08
"624",1.71417145451058e-08
"625",8.97142608213762e-09
"626",1.37195213892408e-08
"627",5.20269490035657e-08
"628",2.87062377422202e-08
"629",7.78765949558405e-08
"630",7.13154701331287e-08
"631",8.52381094736594e-08
"632",5.97193554315963e-08
"633",4.90549641191411e-08
"634",2.74964087171289e-08
"635",8.9621390979758e-09
"636",9.22864825947891e-09
"637",6.94200433824812e-08
"638",3.36784185155286e-08
"639",4.03340263056914e-08
"640",2.15625623253905e-08
"641",6.79335874002259e-08
"642",1.2068873929348e-08
"643",1.75479202553344e-08
"644",8.69128886716186e-09
"645",2.24400457838357e-08
"646",9.02324841546899e-08
"647",8.73711040652882e-09
"648",8.10580613587356e-09
"649",1.06644388498498e-08
"650",5.3877626101392e-08
"651",1.05458177468457e-08
"652",9.16449127897684e-08
"653",7.2997778213982e-08
"654",7.38759125728109e-08
"655",9.93271183625577e-09
"656",1.05680552010808e-08
"657",7.49034177230033e-08
"658",1.89091059139369e-08
"659",7.64302714906364e-08
"660",1.05877840612381e-08
"661",5.50613017108828e-08
"662",8.83946685939434e-09
"663",9.72316072734902e-08
"664",6.98583657193833e-08
"665",9.09994090630773e-08
"666",2.77342420654123e-08
"667",8.2757707065755e-09
"668",8.91279325006583e-09
"669",6.59687434055107e-08
"670",5.53344349588138e-08
"671",3.78861111130734e-08
"672",5.51926505638291e-08
"673",9.24712486459687e-08
"674",7.80332133028043e-08
"675",3.35149851162076e-08
"676",3.93748802654165e-08
"677",1.00816543973662e-07
"678",1.04519475829218e-08
"679",3.5002659421258e-08
"680",6.70350893029177e-08
"681",3.11343861346858e-08
"682",6.04129799602853e-08
"683",5.53599822553539e-08
"684",6.01765092222884e-08
"685",9.70024230747255e-09
"686",4.28739085424179e-08
"687",8.66215726944898e-09
"688",5.53557535730469e-08
"689",3.82036129345384e-08
"690",3.31705682387949e-08
"691",1.04153863828789e-08
"692",7.29329548893538e-08
"693",5.7220842859736e-08
"694",2.41721121661571e-08
"695",1.30239901407988e-08
"696",9.90807943874689e-08
"697",7.00987318663616e-08
"698",1.28723523324414e-08
"699",3.37668336934382e-08
"700",7.35612735151885e-08
"701",3.76159996556035e-08
"702",5.36014376995944e-08
"703",5.67802204328468e-08
"704",8.83414434813751e-08
"705",7.26349204108464e-08
"706",1.40689316220248e-08
"707",7.9245868125157e-08
"708",8.56141319858956e-08
"709",5.41694231340532e-08
"710",8.15173812259042e-08
"711",5.58887311070914e-08
"712",2.5916482554643e-08
"713",2.23585677496038e-08
"714",6.53485820002519e-08
"715",6.67208933094556e-08
"716",7.4978527818817e-08
"717",5.52368444108102e-08
"718",1.01269235313934e-08
"719",5.00286987612655e-08
"720",9.23453905674566e-08
"721",6.44526108075005e-08
"722",6.90362754406391e-08
"723",9.18672443181948e-08
"724",9.12910395220872e-08
"725",2.55875351660314e-08
"726",9.07253511970161e-08
"727",5.58352016883331e-08
"728",1.20988058666552e-08
"729",7.56678238229079e-08
"730",8.11429107591623e-08
"731",8.73057901600698e-08
"732",3.26790925208903e-08
"733",5.67063774546811e-08
"734",5.70486585258816e-08
"735",8.8348457817777e-08
"736",8.90316753918275e-08
"737",5.94711413241586e-08
"738",7.11324320024996e-08
"739",9.70448695222609e-09
"740",4.96627217904635e-08
"741",1.41440128654855e-08
"742",7.98500820997755e-09
"743",7.20529964776504e-08
"744",9.88504731862323e-09
"745",6.97428817557892e-08
"746",1.31046801782543e-08
"747",4.50066387217423e-08
"748",5.55333075516992e-08
"749",2.34404363443293e-08
"750",8.5249207619216e-09
"751",9.23656505424274e-08
"752",1.28543249984959e-08
"753",2.10776324641828e-08
"754",1.02638828823743e-08
"755",1.49944168651597e-08
"756",6.93474474142702e-08
"757",1.63620282451045e-08
"758",9.31024318410113e-09
"759",1.01126728067223e-08
"760",1.9783687109091e-08
"761",6.46946227078652e-08
"762",1.1649551040756e-08
"763",9.29166135118967e-09
"764",5.97168384097197e-08
"765",2.85162605394521e-08
"766",8.67660777076582e-09
"767",9.07563999167669e-09
"768",3.10838355678597e-08
"769",8.735908949085e-09
"770",8.7884560680132e-08
"771",5.0049738414258e-08
"772",1.82952497319772e-08
"773",8.20167927675564e-08
"774",8.9256701025578e-08
"775",8.97311170311798e-08
"776",1.07256795139641e-07
"777",9.07115601957128e-09
"778",4.52121608191178e-08
"779",5.38438623894992e-08
"780",4.01195306483163e-08
"781",1.05303220011576e-08
"782",1.37397839958193e-08
"783",7.84468185075203e-08
"784",4.16562274401944e-08
"785",7.98068922883089e-08
"786",9.55461192650782e-09
"787",1.00779522429342e-08
"788",8.59126108968016e-08
"789",8.65402020819162e-09
"790",1.00756468357457e-08
"791",1.31570134260866e-08
"792",5.70424574224327e-08
"793",1.58673731960756e-08
"794",7.1056287981991e-08
"795",9.02438186546604e-08
"796",7.17428390790166e-08
"797",1.47829648159808e-08
"798",2.90759167815001e-08
"799",3.14240779891468e-08
"800",1.42247248012722e-08
"801",1.09153794151392e-08
"802",4.84643448846551e-08
"803",8.45547906181974e-08
"804",5.14772913020502e-08
"805",8.15778236300513e-09
"806",5.11447724442407e-08
"807",6.75752803585568e-08
"808",8.1072817660604e-08
"809",1.06505259918821e-08
"810",9.45908485105889e-09
"811",9.36675836210811e-09
"812",8.18521004837785e-08
"813",7.96851391732458e-08
"814",8.5151745959707e-08
"815",5.73026790303685e-08
"816",4.45636301350479e-08
"817",1.158121204552e-08
"818",8.99025572945409e-09
"819",1.02468279593713e-07
"820",9.76002841377143e-08
"821",6.83684844906214e-08
"822",8.36888668399581e-08
"823",7.16019254166368e-08
"824",5.11026349314219e-08
"825",2.19849364374375e-08
"826",1.15079669194663e-08
"827",3.6376965478449e-08
"828",9.09263136349928e-08
"829",1.37521433875585e-08
"830",6.7351656173796e-08
"831",7.19956318565516e-08
"832",7.62618350189781e-08
"833",8.71886037343532e-08
"834",6.35354124128773e-08
"835",3.78747883551249e-08
"836",7.41060359379313e-08
"837",1.45890457455506e-08
"838",8.44925194581371e-08
"839",8.95957930445215e-09
"840",6.65837210011261e-08
"841",8.11311583209877e-09
"842",6.06360435362955e-08
"843",9.35208692934745e-09
"844",7.74635054493293e-08
"845",4.47148419750704e-08
"846",1.15741507581951e-08
"847",7.10769565472558e-08
"848",1.07701700689551e-08
"849",8.44513401266365e-09
"850",5.69113972525071e-08
"851",9.75084177566139e-09
"852",4.98632247079693e-08
"853",9.3439906926595e-09
"854",1.05127485081556e-08
"855",8.4976844806736e-09
"856",7.55593571169509e-08
"857",1.09071726977965e-08
"858",2.23478169357581e-08
"859",1.77241096286293e-08
"860",8.92035732698046e-08
"861",2.67268286899742e-08
"862",1.2214714419061e-08
"863",1.13050933375356e-08
"864",7.16302997645649e-08
"865",9.91434172998866e-09
"866",8.90368133991222e-08
"867",5.73945463177239e-08
"868",1.50858258560796e-08
"869",2.1093359657301e-08
"870",1.29674631109142e-08
"871",8.02509149671304e-09
"872",8.13213795780014e-09
"873",7.64376098156459e-08
"874",3.35614817412563e-08
"875",9.12785092783311e-08
"876",8.62084586426726e-08
"877",1.00347036745756e-08
"878",7.69548595181436e-08
"879",1.29613527970638e-08
"880",1.99260028867814e-08
"881",6.970289708791e-08
"882",7.07688012951072e-08
"883",7.50241439990756e-08
"884",9.27494497070071e-09
"885",6.14057620758426e-08
"886",9.11815078021457e-08
"887",8.82349936668869e-08
"888",9.66137647362738e-09
"889",6.00332862723878e-08
"890",1.83549735834066e-08
"891",5.4894603306916e-08
"892",1.16350826285855e-08
"893",4.77827209733182e-08
"894",6.30218504247975e-08
"895",2.45820182487542e-08
"896",3.72141706071206e-08
"897",2.93157820632136e-08
"898",1.34047221388205e-08
"899",9.02266709272802e-09
"900",2.29424750232487e-08
"901",7.27571782573451e-08
"902",6.49044651189782e-08
"903",8.34791123291997e-08
"904",1.33125460092219e-08
"905",9.3508432704954e-09
"906",2.36729667328534e-08
"907",4.31140944135393e-08
"908",4.05334455402914e-08
"909",1.1618436306463e-08
"910",6.0856166913635e-08
"911",5.72299228150704e-08
"912",5.52295969321855e-08
"913",6.34561494249412e-08
"914",6.39545188251869e-08
"915",5.72283441285898e-08
"916",8.90371886196581e-08
"917",8.65853169825667e-08
"918",6.87364391401377e-08
"919",9.51503933192415e-09
"920",6.89715892677799e-08
"921",1.09283532046066e-07
"922",7.91319676712193e-08
"923",6.86082065245092e-08
"924",3.15976717285336e-08
"925",8.54415024409189e-09
"926",8.05643051616991e-08
"927",8.11466276810785e-08
"928",3.37271465951317e-08
"929",2.25061508564495e-08
"930",1.42922239262305e-08
"931",1.89906533946954e-08
"932",1.04086442502746e-08
"933",1.00463750342398e-08
"934",3.86084354081799e-08
"935",7.67649922102306e-08
"936",2.6345206798139e-08
"937",4.41595947920949e-08
"938",6.18916149478178e-08
"939",9.08200800308382e-09
"940",8.45080362995617e-09
"941",8.40598354734248e-08
"942",8.55096785710606e-09
"943",2.97241066244598e-08
"944",5.53029677094964e-08
"945",3.07212555446668e-08
"946",5.28346113704001e-08
"947",8.51078489571221e-08
"948",3.78553707055823e-08
"949",6.28897729825117e-08
"950",4.24309525145449e-08
"951",6.5775141167433e-08
"952",3.96315751202516e-08
"953",2.97979505712134e-08
"954",2.04443565811639e-08
"955",6.42244601141478e-08
"956",8.2981494286435e-09
"957",8.47133201692212e-09
"958",1.05808893095887e-08
"959",7.70768636969489e-08
"960",8.04861807408472e-09
"961",8.44963694649645e-08
"962",8.97235451947446e-09
"963",1.03039508714901e-08
"964",9.78240625069859e-09
"965",9.2421858550335e-08
"966",2.15725151416836e-08
"967",2.74041388081319e-08
"968",1.00734130543939e-07
"969",9.42952711042232e-09
"970",8.91210833077332e-09
"971",2.41369313287088e-08
"972",8.35826920685715e-09
"973",7.66409686929994e-08
"974",2.21994966978327e-08
"975",1.09380786963416e-08
"976",9.05526407439888e-08
"977",9.23491096922712e-08
"978",4.35279299582203e-08
"979",7.21409233798421e-08
"980",9.5685444748279e-09
"981",9.14680620629555e-09
"982",2.73150856450984e-08
"983",7.89587390568792e-08
"984",9.68634295029799e-09
"985",3.17035325027339e-08
"986",5.28819449306868e-08
"987",3.62420236432028e-08
"988",8.1615989438193e-08
"989",8.63374460469563e-09
"990",3.84807398995364e-08
"991",3.58503406916577e-08
"992",8.35127513394845e-09
"993",8.66473036397347e-08
"994",5.92791858361758e-08
"995",7.00199905334973e-08
"996",5.31267326769897e-08
"997",8.44380571348784e-09
"998",8.29546935316512e-09
"999",1.17043224947693e-08
"1000",7.5601460173297e-08
