"","x"
"261",3.16293925388971e-08
"262",2.04743296916844e-08
"263",4.39454128083189e-08
"264",2.27165691846767e-08
"265",2.12318379019773e-08
"266",2.54584061901191e-08
"267",1.24334787470789e-08
"268",3.3273525058609e-08
"269",4.01179954520225e-08
"270",1.94201316484089e-08
"271",3.72755437514554e-08
"272",2.23483912747638e-08
"273",2.09251608102036e-08
"274",3.83380873150258e-08
"275",1.87082141858346e-08
"276",2.16951567150431e-08
"277",4.19816891805398e-08
"278",4.07266935837975e-08
"279",4.39520813626236e-08
"280",3.16210765481156e-08
"281",4.1817228353693e-08
"282",2.44334633831011e-08
"283",4.17596470383663e-08
"284",4.01107263895922e-08
"285",2.01433860501214e-08
"286",3.48021599777667e-08
"287",4.0587163340369e-08
"288",2.68658647114321e-08
"289",1.88836735094036e-08
"290",4.36739542530191e-08
"291",1.93913332179659e-08
"292",1.47365971894243e-08
"293",1.54129043156688e-08
"294",2.23784744174775e-08
"295",1.77842070777802e-08
"296",1.28841989033359e-08
"297",2.03906257952126e-08
"298",2.0648289122644e-08
"299",4.05841024324529e-08
"300",3.97449463202222e-08
"301",4.36422580667444e-08
"302",2.02393440540663e-08
"303",2.09895377544567e-08
"304",1.71267415707962e-08
"305",3.61223633633575e-08
"306",2.34736712049029e-08
"307",3.9987307802918e-08
"308",1.94431988921386e-08
"309",1.90844968154019e-08
"310",3.93072001291755e-08
"311",3.74493152426866e-08
"312",2.41735965004325e-08
"313",1.89646334148492e-08
"314",2.12336146224605e-08
"315",2.14642382578814e-08
"316",2.25803162774975e-08
"317",1.89383362281766e-08
"318",2.19176859592249e-08
"319",4.25784155014683e-08
"320",3.99914909981588e-08
"321",1.53153534072411e-08
"322",3.68824228120138e-08
"323",3.14272692994491e-08
"324",2.03142811548502e-08
"325",1.06432718638682e-08
"326",2.11713868203992e-08
"327",1.91076326297478e-08
"328",2.05352301228141e-08
"329",2.19680178091639e-08
"330",2.9847406848386e-08
"331",1.96016236679447e-08
"332",2.21235860269617e-08
"333",4.24495354021053e-08
"334",1.89569443354671e-08
"335",2.10717368009746e-08
"336",4.40241846809267e-08
"337",2.32661408532022e-08
"338",4.40540999357505e-08
"339",4.00574576311114e-08
"340",3.65979349291616e-08
"341",1.10005069897384e-08
"342",1.01081957384704e-08
"343",4.37678748874425e-08
"344",3.87831355262664e-08
"345",2.48795967461289e-08
"346",1.46254333696337e-08
"347",2.28340399449318e-08
"348",1.9937645404064e-08
"349",4.36366739272917e-08
"350",4.08869038579356e-08
"351",4.25976329791745e-08
"352",4.0117942432908e-08
"353",2.4376869268592e-08
"354",3.24517002591033e-08
"355",4.33620052359734e-08
"356",2.86432190312504e-08
"357",4.42665860586235e-08
"358",2.66042137943658e-08
"359",2.18974166854007e-08
"360",2.41985230506229e-08
"361",4.18571549356265e-08
"362",1.65824254865381e-08
"363",3.52960153514426e-08
"364",2.09285238585179e-08
"365",2.19200525479493e-08
"366",2.40445646661202e-08
"367",3.33899642030405e-08
"368",2.497752495999e-08
"369",1.83593092389869e-08
"370",2.03594802210337e-08
"371",4.4787984823479e-08
"372",3.07813077525142e-08
"373",4.01858827832574e-08
"374",4.01185559598991e-08
"375",4.34791407206628e-08
"376",1.93427930245028e-08
"377",4.1537747290943e-08
"378",2.60213906549535e-08
"379",4.03086635439149e-08
"380",4.0047557690323e-08
"381",2.1482858621329e-08
"382",1.87666321327709e-08
"383",3.86668677720574e-08
"384",4.26265234868983e-08
"385",1.02458827206448e-08
"386",4.03157428064856e-08
"387",2.19033629277272e-08
"388",2.06484557638058e-08
"389",9.46590503864894e-09
"390",3.99363745220113e-08
"391",3.34497666265967e-08
"392",4.0351758792575e-08
"393",2.12488293508036e-08
"394",1.20510537664682e-08
"395",2.14157217641759e-08
"396",2.51530908737604e-08
"397",4.35741913799106e-08
"398",1.80265460954588e-08
"399",2.30885433272406e-08
"400",1.91834134118651e-08
"401",1.13016570748432e-08
"402",2.80079308587555e-08
"403",1.29539893186767e-08
"404",4.14926159591907e-08
"405",4.04238868262238e-08
"406",2.11182147273866e-08
"407",1.78716371446742e-08
"408",1.9341318610232e-08
"409",3.37178470181121e-08
"410",3.83232505061933e-08
"411",1.96498268430867e-08
"412",2.3858257727963e-08
"413",2.1095534521507e-08
"414",2.36928790423168e-08
"415",4.36174532252229e-08
"416",1.84551737468379e-08
"417",4.03619178471882e-08
"418",1.96538544561181e-08
"419",4.03658474172259e-08
"420",1.71501597809706e-08
"421",2.32682132021226e-08
"422",4.26560852632304e-08
"423",4.0303915312755e-08
"424",4.10467649208491e-08
"425",1.50622639297671e-08
"426",1.42376963135631e-08
"427",2.78665377926093e-08
"428",2.25166380440125e-08
"429",9.62762648466417e-09
"430",2.55726468732159e-08
"431",4.35465323888243e-08
"432",4.35356224648953e-08
"433",4.37130911486038e-08
"434",1.99474520269298e-08
"435",1.53798390658007e-08
"436",4.47735141805179e-08
"437",2.06841424075319e-08
"438",3.75383771123756e-08
