size.time,mean.prob
250kmCurrent,6.83E-08
250kmCurrent,6.54E-08
250kmCurrent,5.54E-08
250kmCurrent,3.39E-08
250kmCurrent,2.64E-08
250kmCurrent,3.43E-08
250kmCurrent,1.86E-08
250kmCurrent,1.73E-08
250kmCurrent,3.50E-08
250kmCurrent,3.00E-08
250kmCurrent,4.00E-08
250kmCurrent,6.51E-08
250kmCurrent,4.06E-08
250kmCurrent,3.64E-08
250kmCurrent,6.16E-08
250kmCurrent,3.78E-08
250kmCurrent,3.91E-08
250kmCurrent,6.48E-08
250kmCurrent,3.86E-08
250kmCurrent,2.60E-08
250kmCurrent,6.50E-08
250kmCurrent,3.71E-08
250kmCurrent,2.83E-08
250kmCurrent,2.68E-08
250kmCurrent,6.57E-08
250kmCurrent,6.53E-08
250kmCurrent,3.55E-08
250kmCurrent,3.92E-08
250kmCurrent,2.54E-08
250kmCurrent,3.70E-08
250kmCurrent,5.92E-08
250kmCurrent,3.42E-08
250kmCurrent,3.59E-08
250kmCurrent,3.33E-08
250kmCurrent,4.48E-08
250kmCurrent,2.04E-08
250kmCurrent,7.17E-08
250kmCurrent,4.73E-08
250kmCurrent,3.41E-08
250kmCurrent,4.74E-08
250kmCurrent,3.04E-08
250kmCurrent,3.54E-08
250kmCurrent,6.73E-08
250kmCurrent,3.62E-08
250kmCurrent,3.62E-08
250kmCurrent,3.59E-08
250kmCurrent,3.98E-08
250kmCurrent,5.01E-08
250kmCurrent,7.34E-08
250kmCurrent,6.71E-08
250kmCurrent,4.02E-08
250kmCurrent,1.76E-08
250kmCurrent,2.53E-08
250kmCurrent,6.94E-08
250kmCurrent,2.81E-08
250kmCurrent,4.68E-08
250kmCurrent,4.94E-08
250kmCurrent,3.23E-08
250kmCurrent,3.38E-08
250kmCurrent,4.51E-08
250kmCurrent,4.42E-08
250kmCurrent,4.41E-08
250kmCurrent,7.10E-08
250kmCurrent,3.67E-08
250kmCurrent,6.73E-08
250kmCurrent,3.83E-08
250kmCurrent,6.59E-08
250kmCurrent,7.31E-08
250kmCurrent,6.01E-08
250kmCurrent,6.57E-08
250kmLGM,2.87E-08
250kmLGM,2.42E-08
250kmLGM,3.24E-08
250kmLGM,1.65E-08
250kmLGM,2.65E-08
250kmLGM,3.16E-08
250kmLGM,1.43E-08
250kmLGM,1.29E-08
250kmLGM,6.72E-09
250kmLGM,7.91E-09
250kmLGM,2.86E-08
250kmLGM,2.75E-08
250kmLGM,2.72E-08
250kmLGM,2.92E-08
250kmLGM,1.49E-08
250kmLGM,2.05E-08
250kmLGM,2.13E-08
250kmLGM,2.79E-08
250kmLGM,7.90E-09
250kmLGM,2.65E-08
250kmLGM,1.75E-08
250kmLGM,2.69E-08
250kmLGM,1.81E-08
250kmLGM,2.82E-08
250kmLGM,1.57E-08
250kmLGM,1.28E-08
250kmLGM,6.78E-09
250kmLGM,1.04E-08
250kmLGM,1.89E-08
250kmLGM,1.12E-08
250kmLGM,5.76E-09
250kmLGM,2.43E-08
250kmLGM,2.35E-08
250kmLGM,2.94E-08
250kmLGM,2.16E-08
250kmLGM,1.02E-08
250kmLGM,1.27E-08
250kmLGM,1.78E-08
250kmLGM,2.54E-08
250kmLGM,5.53E-09
250kmLGM,1.75E-08
250kmLGM,3.28E-08
250kmLGM,3.26E-08
250kmLGM,2.78E-08
250kmLGM,2.41E-08
250kmLGM,1.80E-08
250kmLGM,2.49E-08
250kmLGM,1.39E-08
250kmLGM,1.76E-08
250kmLGM,2.97E-08
250kmLGM,3.27E-08
250kmLGM,1.15E-08
250kmLGM,7.04E-09
250kmLGM,2.30E-08
250kmLGM,2.28E-08
250kmLGM,3.26E-08
250kmLGM,1.62E-08
250kmLGM,7.14E-09
250kmLGM,2.09E-08
250kmLGM,1.27E-08
250kmLGM,3.33E-08
250kmLGM,2.01E-08
250kmLGM,1.02E-08
250kmLGM,2.18E-08
250kmLGM,8.20E-09
250kmLGM,2.07E-08
250kmLGM,1.80E-08
250kmLGM,2.06E-08
250kmLGM,1.47E-08
250kmLGM,2.74E-08
250kmLGM,1.67E-08
250kmLGM,9.48E-09
250kmLGM,2.80E-08
250kmLGM,2.29E-08
250kmLGM,3.03E-08
250kmLGM,2.56E-08
250kmLGM,1.80E-08
250kmLGM,9.18E-09
250kmLGM,2.85E-08
250kmLGM,2.37E-08
250kmLGM,1.95E-08
250kmLGM,1.95E-08
250kmLGM,3.24E-08
250kmLGM,2.62E-08
250kmLGM,1.92E-08
250kmLGM,1.90E-08
250kmLGM,2.28E-08
250kmLGM,1.69E-08
250kmLGM,2.70E-08
250kmLGM,1.34E-08
250kmLGM,2.58E-08
250kmLGM,3.18E-08
250kmLGM,1.93E-08
250kmLGM,1.63E-08
250kmLGM,1.00E-08
250kmLGM,1.29E-08
250kmLGM,2.70E-08
250kmLGM,1.96E-08
250kmLGM,1.01E-08
250kmLGM,2.36E-08
250kmLGM,3.30E-08
250kmLGM,6.55E-09
250kmLGM,1.67E-08
250kmLGM,1.15E-08
250kmLGM,2.29E-08
250kmLGM,9.31E-09
250kmLGM,2.73E-08
250kmLGM,2.84E-08
250kmLGM,3.16E-08
250kmLGM,1.40E-08
250kmLGM,2.93E-08
250kmLGM,7.05E-09
250kmLGM,2.65E-08
250kmLGM,2.50E-08
250kmLGM,6.80E-09
250kmLGM,1.86E-08
250kmLGM,6.89E-09
250kmLGM,1.20E-08
250kmLGM,2.90E-08
250kmLGM,1.54E-08
250kmLGM,1.27E-08
250kmLGM,1.62E-08
250kmLGM,2.00E-08
250kmLGM,2.96E-08
250kmLGM,1.71E-08
250kmLGM,7.71E-09
250kmLGM,2.75E-08
250kmLGM,1.64E-08
250kmLGM,2.59E-08
250kmLGM,2.60E-08
250kmLGM,6.88E-09
250kmLGM,8.59E-09
250kmLGM,1.04E-08
250kmLGM,1.09E-08
250kmLGM,1.97E-08
250kmLGM,1.20E-08
250kmLGM,6.43E-09
250kmLGM,2.55E-08
250kmLGM,1.91E-08
250kmLGM,2.95E-08
250kmLGM,3.08E-08
250kmLGM,1.39E-08
250kmLGM,3.10E-08
250kmLGM,3.38E-08
250kmLGM,2.78E-08
250kmLGM,5.66E-09
250kmLGM,1.38E-08
250kmLGM,2.49E-08
250kmLGM,2.19E-08
250kmLGM,1.87E-08
250kmLGM,1.95E-08
250kmLGM,3.11E-08
250kmLGM,8.88E-09
250kmLGM,2.29E-08
250kmLGM,2.42E-08
250kmLGM,2.36E-08
250kmLGM,2.21E-08
250kmLGM,1.56E-08
250kmLGM,2.79E-08
250kmLGM,2.97E-08
250kmLGM,1.99E-08
250kmLGM,1.00E-08
250kmLGM,2.50E-08
250kmLGM,2.75E-08
250kmLGM,2.43E-08
250kmLGM,2.49E-08
250kmLGM,2.81E-08
250kmLGM,2.53E-08
250kmLGM,1.67E-08
250kmLGM,1.43E-08
250kmLGM,1.82E-08
250kmLGM,9.31E-09
250kmLGM,2.44E-08
250kmLGM,1.86E-08
250kmLGM,3.26E-08
250kmLGM,2.38E-08
250kmLGM,1.80E-08
250kmLGM,2.50E-08
250kmLGM,2.96E-08
250kmLGM,2.99E-08
250kmLGM,2.33E-08
250kmLGM,1.55E-08
250kmLGM,9.38E-09
250kmLGM,2.71E-08
250kmLGM,2.09E-08
250kmLGM,2.58E-08
250kmLGM,6.62E-09
250kmLGM,3.33E-08
250kmLGM,2.15E-08
250kmLGM,2.38E-08
250kmLGM,1.34E-08
250kmLGM,1.04E-08
250kmLGM,3.18E-08
250kmLGM,1.44E-08
250kmLGM,1.86E-08
250kmLGM,2.36E-08
250kmLGM,2.14E-08
250kmLGM,2.20E-08
250kmLGM,1.06E-08
250kmLGM,1.22E-08
250kmLGM,3.42E-08
250kmLGM,2.84E-08
250kmLGM,2.48E-08
250kmLGM,1.67E-08
250kmLGM,8.99E-09
250kmLGM,1.59E-08
250kmLGM,2.32E-08
250kmLGM,2.82E-08
250kmLGM,2.34E-08
250kmLGM,2.62E-08
250kmLGM,1.94E-08
250kmLGM,9.96E-09
250kmLGM,1.54E-08
250kmLGM,1.49E-08
250kmLGM,2.05E-08
250kmLGM,7.21E-09
250kmLGM,2.94E-08
250kmLGM,1.35E-08
250kmLGM,3.17E-08
250kmLGM,8.42E-09
250kmLGM,1.71E-08
250kmLGM,3.22E-08
250kmLGM,1.88E-08
250kmLGM,2.91E-08
250kmLGM,1.87E-08
250kmLGM,2.07E-08
250kmLGM,1.86E-08
250kmLGM,1.88E-08
250kmLGM,5.80E-09
250kmLGM,2.65E-08
250kmLGM,2.90E-08
250kmLGM,2.11E-08
250kmLGM,1.84E-08
250kmLGM,2.49E-08
250kmLGM,2.26E-08
250kmLGM,3.12E-08
250kmLGM,2.77E-08
250kmLGM,2.73E-08
250kmLGM,3.43E-08
250kmLGM,2.27E-08
250kmLGM,2.43E-08
250kmLGM,7.00E-09
250kmLGM,3.18E-08
250kmLGM,2.64E-08
250kmLGM,1.29E-08
250kmLGM,2.85E-08
250kmLGM,2.36E-08
250kmLGM,1.35E-08
250kmLGM,1.75E-08
250kmLGM,2.98E-08
250kmLGM,1.06E-08
250kmLGM,2.44E-08
250kmLGM,2.83E-08
250kmLGM,1.86E-08
250kmLGM,1.28E-08
250kmLGM,2.06E-08
250kmLGM,2.03E-08
250kmLGM,2.72E-08
250kmLGM,3.23E-08
250kmLGM,2.25E-08
250kmLGM,2.31E-08
250kmLGM,7.53E-09
250kmLGM,2.14E-08
250kmLGM,2.42E-08
250kmLGM,2.75E-08
250kmLGM,1.58E-08
250kmLGM,2.14E-08
250kmLGM,1.70E-08
250kmLGM,1.12E-08
250kmLGM,9.80E-09
250kmLGM,2.25E-08
250kmLGM,1.23E-08
250kmLGM,6.61E-09
250kmLGM,2.61E-08
250kmLGM,1.91E-08
250kmLGM,2.58E-08
250kmLGM,2.37E-08
250kmLGM,1.73E-08
250kmLGM,2.77E-08
250kmLGM,6.86E-09
250kmLGM,9.87E-09
250kmLGM,1.25E-08
250kmLGM,1.96E-08
250kmLGM,1.40E-08
250kmLGM,2.98E-08
250kmLGM,1.36E-08
250kmLGM,1.93E-08
250kmLGM,2.81E-08
250kmLGM,1.78E-08
250kmLGM,1.92E-08
250kmLGM,7.79E-09
250kmLGM,2.13E-08
250kmLGM,1.22E-08
250kmLGM,2.33E-08
250kmLGM,2.45E-08
250kmLGM,7.04E-09
250kmLGM,1.98E-08
250kmLGM,1.77E-08
250kmLGM,6.00E-09
250kmLGM,2.71E-08
250kmLGM,1.69E-08
250kmLGM,1.43E-08
250kmLGM,1.18E-08
250kmLGM,1.17E-08
250kmLGM,2.74E-08
250kmLGM,1.83E-08
250kmLGM,1.42E-08
250kmLGM,2.35E-08
250kmLGM,2.56E-08
250kmLGM,1.42E-08
250kmLGM,7.03E-09
250kmLGM,1.80E-08
250kmLGM,1.09E-08
250kmLGM,2.88E-08
250kmLGM,2.78E-08
250kmLGM,2.86E-08
250kmLGM,1.85E-08
250kmLGM,3.40E-08
250kmLGM,2.41E-08
250kmLGM,1.58E-08
250kmLGM,2.36E-08
250kmLGM,1.81E-08
250kmLGM,1.60E-08
250kmLGM,1.04E-08
250kmLGM,2.49E-08
250kmLGM,1.78E-08
250kmLGM,1.56E-08
250kmLGM,2.53E-08
250kmLGM,3.19E-08
250kmLGM,2.51E-08
250kmLGM,1.85E-08
250kmLGM,6.13E-09
250kmLGM,1.48E-08
250kmLGM,2.35E-08
250kmLGM,7.15E-09
250kmLGM,9.18E-09
250kmLGM,1.38E-08
250kmLGM,2.75E-08
250kmLGM,1.46E-08
250kmLGM,6.11E-09
250kmLGM,1.50E-08
250kmLGM,2.46E-08
250kmLGM,6.30E-09
250kmLGM,1.47E-08
250kmLGM,8.37E-09
250kmLGM,2.65E-08
250kmLGM,1.34E-08
250kmLGM,2.37E-08
250kmLGM,2.62E-08
250kmLGM,7.92E-09
250kmLGM,2.64E-08
250kmLGM,2.79E-08
250kmLGM,1.51E-08
250kmLGM,1.56E-08
250kmLGM,1.44E-08
250kmLGM,2.41E-08
250kmLGM,2.05E-08
250kmLGM,2.77E-08
250kmLGM,3.36E-08
250kmLGM,1.61E-08
250kmLGM,9.98E-09
250kmLGM,9.82E-09
250kmLGM,2.01E-08
250kmLGM,1.31E-08
250kmLGM,1.21E-08
250kmLGM,1.42E-08
250kmLGM,2.77E-08
250kmLGM,2.64E-08
250kmLGM,2.96E-08
250kmLGM,1.58E-08
250kmLGM,1.96E-08
250kmLGM,9.54E-09
250kmLGM,8.02E-09
250kmLGM,2.91E-08
250kmLGM,1.50E-08
250kmLGM,2.40E-08
250kmLGM,2.43E-08
250kmLGM,2.57E-08
250kmLGM,9.81E-09
250kmLGM,1.75E-08
250kmLGM,1.62E-08
250kmLGM,2.58E-08
250kmLGM,7.54E-09
250kmLGM,1.98E-08
250kmLGM,1.86E-08
250kmLGM,2.64E-08
250kmLGM,2.65E-08
250kmLGM,2.58E-08
250kmLGM,1.06E-08
250kmLGM,2.09E-08
250kmLGM,6.21E-09
250kmLGM,3.33E-08
250kmLGM,2.52E-08
250kmLGM,3.04E-08
250kmLGM,2.67E-08
250kmLGM,8.58E-09
250kmLGM,3.31E-08
250kmLGM,1.43E-08
250kmLGM,2.39E-08
250kmLGM,3.31E-08
250kmLGM,1.77E-08
250kmLGM,2.15E-08
250kmLGM,3.03E-08
250kmLGM,1.31E-08
250kmLGM,2.90E-08
250kmLGM,2.50E-08
250kmLGM,1.64E-08
250kmLGM,2.44E-08
250kmLGM,1.82E-08
250kmLGM,1.99E-08
250kmLGM,1.04E-08
250kmLGM,2.19E-08
250kmLGM,2.59E-08
250kmLGM,2.71E-08
250kmLGM,2.56E-08
250kmLGM,2.82E-08
250kmLGM,1.65E-08
250kmLGM,7.89E-09
250kmLGM,7.08E-09
250kmLGM,3.25E-08
250kmLGM,1.22E-08
250kmLGM,2.52E-08
250kmLGM,1.29E-08
250kmLGM,2.73E-08
250kmLGM,2.86E-08
250kmLGM,2.47E-08
250kmLGM,2.84E-08
250kmLGM,2.81E-08
250kmLGM,1.18E-08
250kmLGM,2.00E-08
250kmLGM,3.18E-08
250kmLGM,1.36E-08
250kmLGM,1.69E-08
250kmLGM,2.57E-08
250kmLGM,3.28E-08
250kmLGM,2.44E-08
250kmLGM,2.37E-08
250kmLGM,2.79E-08
250kmLGM,1.83E-08
250kmLGM,7.04E-09
250kmLGM,2.92E-08
250kmLGM,2.52E-08
250kmLGM,2.93E-08
250kmLGM,7.86E-09
250kmLGM,1.93E-08
250kmLGM,1.30E-08
250kmLGM,7.85E-09
250kmLGM,2.91E-08
250kmLGM,2.53E-08
250kmLGM,2.72E-08
250kmLGM,2.00E-08
250kmLGM,2.53E-08
250kmLGM,2.65E-08
250kmLGM,3.08E-08
250kmLGM,1.55E-08
250kmLGM,3.13E-08
250kmLGM,6.57E-09
250kmLGM,3.10E-08
250kmLGM,6.43E-09
250kmLGM,1.29E-08
250kmLGM,3.17E-08
250kmLGM,2.35E-08
250kmLGM,1.87E-08
250kmLGM,1.94E-08
250kmLGM,2.59E-08
250kmLGM,6.66E-09
250kmLGM,1.44E-08
250kmLGM,2.27E-08
250kmLGM,2.60E-08
250kmLGM,2.94E-08
250kmLGM,3.03E-08
250kmLGM,2.54E-08
250kmLGM,6.79E-09
250kmLGM,2.51E-08
250kmLGM,3.20E-08
250kmLGM,1.90E-08
250kmLGM,2.87E-08
250kmLGM,3.08E-08
250kmLGM,9.53E-09
250kmLGM,2.30E-08
250kmLGM,1.60E-08
250kmLGM,1.11E-08
250kmLGM,5.87E-09
250kmLGM,2.73E-08
250kmLGM,1.42E-08
250kmLGM,6.18E-09
250kmLGM,7.70E-09
250kmLGM,1.21E-08
250kmLGM,1.06E-08
250kmLGM,2.72E-08
250kmLGM,1.49E-08
250kmLGM,2.32E-08
250kmLGM,2.65E-08
250kmLGM,8.36E-09
250kmLGM,1.56E-08
250kmLGM,1.85E-08
250kmLGM,2.69E-08
250kmLGM,3.24E-08
250kmLGM,2.05E-08
250kmLGM,1.68E-08
250kmLGM,1.66E-08
250kmLGM,2.47E-08
250kmLGM,2.13E-08
250kmLGM,1.89E-08
250kmLGM,3.15E-08
250kmLGM,1.19E-08
250kmLGM,1.75E-08
250kmLGM,2.32E-08
250kmLGM,6.84E-09
250kmLGM,3.39E-08
250kmLGM,2.40E-08
250kmLGM,2.45E-08
250kmLGM,2.76E-08
250kmLGM,1.48E-08
250kmLGM,2.40E-08
250kmLGM,2.95E-08
250kmLGM,2.32E-08
250kmLGM,3.13E-08
250kmLGM,3.07E-08
250kmLGM,3.36E-08
250kmLGM,6.90E-09
250kmLGM,3.15E-08
250kmLGM,1.45E-08
250kmLGM,2.33E-08
250kmLGM,5.77E-09
250kmLGM,2.41E-08
250kmLGM,2.26E-08
250kmLGM,1.54E-08
250kmLGM,1.56E-08
250kmLGM,1.30E-08
250kmLGM,8.77E-09
250kmLGM,9.36E-09
250kmLGM,1.43E-08
250kmLGM,1.45E-08
250kmLGM,1.64E-08
250kmLGM,1.51E-08
250kmLGM,5.96E-09
250kmLGM,2.97E-08
250kmLGM,2.83E-08
250kmLGM,3.38E-08
250kmLGM,6.96E-09
250kmLGM,2.45E-08
250kmLGM,3.24E-08
250kmLGM,2.18E-08
250kmLGM,2.63E-08
250kmLGM,2.71E-08
250kmLGM,7.56E-09
250kmLGM,2.83E-08
250kmLGM,1.71E-08
250kmLGM,8.11E-09
250kmLGM,7.18E-09
250kmLGM,2.15E-08
250kmLGM,1.56E-08
250kmLGM,8.71E-09
250kmLGM,2.67E-08
250kmLGM,2.64E-08
250kmLGM,2.56E-08
250kmLGM,2.48E-08
250kmLGM,2.26E-08
250kmLGM,1.43E-08
250kmLGM,1.82E-08
250kmLGM,3.01E-08
250kmLGM,1.72E-08
250kmLGM,1.86E-08
250kmLGM,8.37E-09
250kmLGM,2.09E-08
250kmLGM,2.72E-08
250kmLGM,1.65E-08
250kmLGM,1.55E-08
250kmLGM,2.87E-08
250kmLGM,1.56E-08
250kmLGM,1.06E-08
250kmLGM,1.83E-08
250kmLGM,2.64E-08
250kmLGM,1.59E-08
250kmLGM,2.39E-08
250kmLGM,1.88E-08
250kmLGM,7.21E-09
250kmLGM,2.48E-08
250kmLGM,2.79E-08
250kmLGM,1.14E-08
250kmLGM,1.97E-08
250kmLGM,2.10E-08
250kmLGM,2.43E-08
250kmLGM,2.54E-08
250kmLGM,1.10E-08
250kmLGM,2.04E-08
250kmLGM,2.53E-08
250kmLGM,7.01E-09
250kmLGM,7.93E-09
250kmLGM,1.45E-08
250kmLGM,2.56E-08
250kmLGM,2.28E-08
250kmLGM,2.43E-08
250kmLGM,1.37E-08
250kmLGM,2.95E-08
250kmLGM,3.09E-08
250kmLGM,2.83E-08
250kmLGM,2.17E-08
250kmLGM,1.74E-08
250kmLGM,1.41E-08
250kmLGM,2.30E-08
250kmLGM,1.84E-08
250kmLGM,2.88E-08
250kmLGM,1.85E-08
250kmLGM,2.89E-08
250kmLGM,1.74E-08
250kmLGM,2.76E-08
250kmLGM,1.27E-08
250kmLGM,2.95E-08
250kmLGM,1.08E-08
250kmLGM,1.29E-08
250kmLGM,1.60E-08
250kmLGM,1.71E-08
250kmLGM,1.61E-08
250kmLGM,2.03E-08
250kmLGM,1.71E-08
250kmLGM,1.29E-08
250kmLGM,1.81E-08
250kmLGM,2.50E-08
250kmLGM,1.60E-08
250kmLGM,2.69E-08
250kmLGM,1.47E-08
250kmLGM,1.65E-08
250kmLGM,9.28E-09
250kmLGM,2.32E-08
250kmLGM,6.52E-09
250kmLGM,2.67E-08
250kmLGM,1.41E-08
250kmLGM,1.98E-08
250kmLGM,8.37E-09
250kmLGM,2.73E-08
250kmLGM,9.01E-09
250kmLGM,2.31E-08
250kmLGM,2.16E-08
250kmLGM,1.66E-08
250kmLGM,1.26E-08
250kmLGM,1.01E-08
250kmLGM,6.49E-09
250kmLGM,3.18E-08
250kmLGM,8.85E-09
250kmLGM,2.47E-08
250kmLGM,1.55E-08
250kmLGM,2.41E-08
250kmLGM,2.77E-08
250kmLGM,2.59E-08
250kmLGM,1.19E-08
250kmLGM,2.35E-08
250kmLGM,1.55E-08
250kmLGM,2.72E-08
250kmLGM,2.44E-08
250kmLGM,1.48E-08
250kmLGM,1.98E-08
250kmLGM,2.07E-08
250kmLGM,2.70E-08
250kmLGM,9.72E-09
250kmLGM,2.56E-08
250kmLGM,9.42E-09
250kmLGM,1.55E-08
250kmLGM,1.56E-08
250kmLGM,2.56E-08
250kmLGM,1.90E-08
250kmLGM,2.77E-08
250kmLGM,2.55E-08
250kmLGM,2.73E-08
250kmLGM,1.54E-08
250kmLGM,1.67E-08
250kmLGM,2.62E-08
250kmLGM,1.26E-08
250kmLGM,3.11E-08
250kmLGM,2.65E-08
250kmLGM,2.24E-08
250kmLGM,2.54E-08
250kmLGM,2.70E-08
250kmLGM,2.41E-08
250kmLGM,6.90E-09
250kmLGM,2.38E-08
250kmLGM,7.54E-09
250kmLGM,2.15E-08
250kmLGM,1.66E-08
250kmLGM,1.38E-08
250kmLGM,2.22E-08
250kmLGM,1.16E-08
250kmLGM,2.13E-08
250kmLGM,1.88E-08
250kmLGM,2.91E-08
250kmLGM,7.79E-09
250kmLGM,2.29E-08
250kmLGM,2.11E-08
250kmLGM,2.89E-08
250kmLGM,2.63E-08
250kmLGM,2.30E-08
250kmLGM,2.93E-08
250kmLGM,3.28E-08
250kmLGM,1.60E-08
250kmLGM,2.60E-08
250kmLGM,1.30E-08
250kmLGM,2.53E-08
250kmLGM,2.05E-08
250kmLGM,1.27E-08
250kmLGM,2.34E-08
250kmLGM,9.51E-09
250kmLGM,8.14E-09
250kmLGM,3.02E-08
250kmLGM,7.94E-09
250kmLGM,2.21E-08
250kmLGM,2.22E-08
250kmLGM,2.22E-08
250kmLGM,1.51E-08
250kmLGM,1.01E-08
250kmLGM,7.19E-09
250kmLGM,3.05E-08
250kmLGM,2.62E-08
250kmLGM,2.63E-08
250kmLGM,1.85E-08
250kmLGM,3.09E-08
250kmLGM,2.87E-08
250kmLGM,1.23E-08
250kmLGM,2.23E-08
250kmLGM,1.02E-08
250kmLGM,6.24E-09
250kmLGM,2.89E-08
250kmLGM,1.85E-08
250kmLGM,1.78E-08
250kmLGM,7.92E-09
250kmLGM,3.09E-08
250kmLGM,2.29E-08
250kmLGM,2.98E-08
250kmLGM,3.20E-08
250kmLGM,1.42E-08
250kmLGM,2.91E-08
250kmLGM,5.83E-09
250kmLGM,1.07E-08
250kmLGM,1.31E-08
250kmLGM,8.32E-09
250kmLGM,2.73E-08
250kmLGM,1.46E-08
250kmLGM,2.02E-08
250kmLGM,1.94E-08
250kmLGM,1.66E-08
250kmLGM,1.65E-08
250kmLGM,1.49E-08
250kmLGM,1.01E-08
250kmLGM,3.22E-08
250kmLGM,1.55E-08
250kmLGM,1.79E-08
250kmLGM,2.63E-08
250kmLGM,2.90E-08
250kmLGM,1.77E-08
250kmLGM,2.83E-08
250kmLGM,2.34E-08
250kmLGM,1.35E-08
250kmLGM,1.36E-08
250kmLGM,9.44E-09
250kmLGM,2.46E-08
250kmLGM,2.60E-08
250kmLGM,3.03E-08
250kmLGM,3.26E-08
250kmLGM,1.90E-08
250kmLGM,7.46E-09
250kmLGM,3.17E-08
250kmLGM,2.54E-08
250kmLGM,2.08E-08
250kmLGM,2.77E-08
250kmLGM,2.84E-08
250kmLGM,1.39E-08
250kmLGM,1.70E-08
250kmLGM,2.34E-08
250kmLGM,2.95E-08
250kmLGM,2.90E-08
250kmLGM,2.06E-08
250kmLGM,1.48E-08
250kmLGM,2.23E-08
250kmLGM,2.46E-08
250kmLGM,2.36E-08
250kmLGM,2.44E-08
250kmLGM,2.35E-08
250kmLGM,1.07E-08
250kmLGM,1.13E-08
250kmLGM,1.48E-08
250kmLGM,7.55E-09
250kmLGM,2.48E-08
250kmLGM,2.29E-08
250kmLGM,1.87E-08
250kmLGM,1.22E-08
250kmLGM,2.58E-08
250kmLGM,2.23E-08
250kmLGM,2.54E-08
250kmLGM,1.74E-08
250kmLGM,8.20E-09
250kmLGM,2.93E-08
250kmLGM,2.10E-08
250kmLGM,2.61E-08
250kmLGM,2.26E-08
250kmLGM,2.59E-08
250kmLGM,2.89E-08
250kmLGM,1.26E-08
250kmLGM,8.84E-09
250kmLGM,1.62E-08
250kmLGM,3.00E-08
250kmLGM,2.51E-08
250kmLGM,1.29E-08
250kmLGM,2.11E-08
250kmLGM,2.93E-08
250kmLGM,2.49E-08
250kmLGM,8.79E-09
250kmLGM,3.02E-08
250kmLGM,2.46E-08
250kmLGM,3.25E-08
250kmLGM,2.96E-08
250kmLGM,1.39E-08
250kmLGM,1.22E-08
250kmLGM,1.48E-08
250kmLGM,2.33E-08
250kmLGM,2.66E-08
250kmLGM,2.87E-08
250kmLGM,1.87E-08
250kmLGM,9.29E-09
250kmLGM,2.09E-08
250kmLGM,1.95E-08
250kmLGM,2.35E-08
250kmLGM,1.39E-08
250kmLGM,1.23E-08
250kmLGM,1.33E-08
250kmLGM,1.70E-08
250kmLGM,1.09E-08
250kmLGM,2.44E-08
250kmLGM,1.85E-08
250kmLGM,2.45E-08
250kmLGM,7.23E-09
250kmLGM,3.18E-08
250kmLGM,2.44E-08
250kmLGM,2.64E-08
250kmLGM,3.27E-08
250kmLGM,2.38E-08
250kmLGM,1.65E-08
250kmLGM,3.25E-08
250kmLGM,2.62E-08
250kmLGM,1.27E-08
250kmLGM,1.34E-08
250kmLGM,2.68E-08
250kmLGM,1.28E-08
250kmLGM,2.66E-08
250kmLGM,2.26E-08
250kmLGM,2.38E-08
250kmLGM,2.41E-08
250kmLGM,1.64E-08
250kmLGM,3.06E-08
250kmLGM,2.93E-08
250kmLGM,1.46E-08
250kmLGM,1.77E-08
250kmLGM,1.40E-08
250kmLGM,2.26E-08
250kmLGM,2.12E-08
250kmLGM,2.86E-08
250kmLGM,1.02E-08
250kmLGM,1.29E-08
250kmLGM,1.52E-08
250kmLGM,2.98E-08
250kmLGM,2.98E-08
250kmLGM,1.81E-08
250kmLGM,2.89E-08
250kmLGM,1.09E-08
250kmLGM,1.07E-08
250kmLGM,1.24E-08
250kmLGM,2.67E-08
250kmLGM,6.88E-09
250kmLGM,2.47E-08
250kmLGM,2.82E-08
250kmLGM,3.17E-08
250kmLGM,2.76E-08
250kmLGM,2.33E-08
250kmLGM,2.06E-08
250kmLGM,1.62E-08
250kmLGM,2.32E-08
250kmLGM,2.28E-08
250kmLGM,1.82E-08
250kmLGM,1.60E-08
250kmLGM,2.11E-08
250kmLGM,1.62E-08
250kmLGM,1.53E-08
250kmLGM,3.08E-08
250kmLGM,2.32E-08
250kmLGM,3.22E-08
250kmLGM,8.28E-09
250kmLGM,1.06E-08
250kmLGM,2.48E-08
250kmLGM,1.64E-08
250kmLGM,1.14E-08
250kmLGM,9.51E-09
250kmLGM,2.35E-08
250kmLGM,2.37E-08
250kmLGM,1.78E-08
250kmLGM,1.74E-08
250kmLGM,1.69E-08
250kmLGM,2.00E-08
250kmLGM,1.73E-08
250kmLGM,2.70E-08
250kmLGM,2.25E-08
250kmLGM,2.36E-08
250kmLGM,1.36E-08
250kmLGM,2.76E-08
250kmLGM,2.04E-08
250kmLGM,8.55E-09
250kmLGM,7.18E-09
250kmLGM,3.29E-08
250kmLGM,2.10E-08
250kmLGM,1.45E-08
250kmLGM,3.14E-08
250kmLGM,2.07E-08
250kmLGM,2.05E-08
250kmLGM,2.87E-08
250kmLGM,1.60E-08
250kmLGM,2.33E-08
250kmLGM,2.05E-08
250kmLGM,1.09E-08
250kmLGM,1.48E-08
250kmLGM,8.24E-09
250kmLGM,2.53E-08
250kmLGM,1.48E-08
250kmLGM,2.98E-08
250kmLGM,2.23E-08
250kmLGM,2.32E-08
250kmLGM,1.21E-08
