"","x"
"178",4.95735629649944e-08
"179",3.83652333282255e-08
"180",4.88828003639978e-08
"181",3.44483312372284e-08
"182",3.5059804622762e-08
"183",7.19593443723983e-08
"184",3.71913059191231e-08
"185",1.88318987232856e-08
"186",5.45896241722745e-08
"187",3.97020578535433e-08
"188",7.25312702681365e-08
"189",2.07559357511047e-08
"190",2.80599757503227e-08
"191",1.83652797042061e-08
"192",6.51268112399975e-08
"193",7.32796586745869e-08
"194",7.08853518222132e-08
"195",7.22682068493394e-08
"196",4.1169530624901e-08
"197",3.488139870382e-08
"198",7.04336994735646e-08
"199",3.58596556762459e-08
"200",6.54433411887443e-08
"201",4.2724616118843e-08
"202",1.88754977798411e-08
"203",7.089606755559e-08
"204",7.19438749180633e-08
"205",3.63969340585447e-08
"206",4.12608488959155e-08
"207",3.63167006688223e-08
"208",5.71245082879181e-08
"209",7.29132828504708e-08
"210",3.42041960713748e-08
"211",7.23735755516236e-08
"212",5.92395498424696e-08
"213",3.41698617282977e-08
"214",7.19698874789422e-08
"215",3.49415381681254e-08
"216",5.02534923426251e-08
"217",4.77963241368816e-08
"218",4.49154259125098e-08
"219",6.69355936083374e-08
"220",6.8043063914379e-08
"221",3.67016647175308e-08
"222",7.16090275147448e-08
"223",3.55333540101461e-08
"224",7.24970559257065e-08
"225",7.29763774761374e-08
"226",3.52758746157977e-08
"227",7.25597458343742e-08
"228",3.61497909620078e-08
"229",6.54229799112276e-08
"230",3.51769873486551e-08
"231",7.0334661925755e-08
"232",3.96214142473377e-08
"233",2.66608883547057e-08
"234",4.88040759788969e-08
"235",7.26728725935371e-08
"236",4.41639542946152e-08
"237",4.18930331214393e-08
"238",4.13625270087651e-08
"239",2.26217119581212e-08
"240",3.61199235209597e-08
"241",7.04788460055239e-08
"242",3.49059855829914e-08
"243",6.65983218139889e-08
"244",3.72770695831656e-08
"245",6.3785280968973e-08
"246",6.58835548021988e-08
"247",6.96218871691268e-08
"248",2.97500955188169e-08
"249",3.38280828420622e-08
"250",6.69234478723912e-08
"251",7.02144840581093e-08
"252",2.36650284038001e-08
"253",3.53027558279879e-08
"254",6.91591856684481e-08
"255",2.14697252906174e-08
"256",3.89484219713121e-08
"257",7.35819341139133e-08
"258",7.37378372921433e-08
"259",2.53080094280832e-08
"260",6.67887918579893e-08
"261",3.4549757066265e-08
"262",6.73916258128922e-08
"263",6.33957626008407e-08
"264",4.06111037393053e-08
"265",6.39025101894997e-08
"266",6.55257495511234e-08
"267",3.66913406336201e-08
"268",6.50225004861582e-08
"269",7.13279070730023e-08
"270",6.81241246024932e-08
"271",3.53772527908622e-08
"272",2.46318826962562e-08
"273",5.15393619574918e-08
"274",7.20677067461154e-08
"275",6.51364206175754e-08
"276",7.2099008375023e-08
"277",4.622537180891e-08
"278",3.9809762306922e-08
"279",3.3325864350196e-08
"280",7.29011711455993e-08
"281",3.74257049186884e-08
"282",4.32673697198388e-08
"283",7.12125390299205e-08
"284",2.60448872431584e-08
"285",3.66324165623788e-08
"286",7.28532376045564e-08
"287",3.93768302149163e-08
"288",3.65797016583581e-08
"289",3.54426016810474e-08
"290",7.18492749474552e-08
"291",6.44944569832472e-08
"292",3.66384673836173e-08
"293",3.95880839532464e-08
"294",6.53499287297387e-08
"295",3.39793401105308e-08
"296",5.35467891937453e-08
"297",3.46776291473276e-08
"298",3.56751697200457e-08
"299",3.52239532653569e-08
"300",6.81345821188681e-08
"301",3.41855743898458e-08
"302",7.0389924338833e-08
"303",2.33269169914895e-08
"304",3.91424835338351e-08
"305",3.47679532786606e-08
"306",2.00259599643148e-08
"307",2.89234819441581e-08
"308",2.71877237684551e-08
"309",7.11992018787307e-08
"310",5.18868712122986e-08
"311",6.7055083015649e-08
"312",2.38903460099353e-08
"313",6.23551348603974e-08
"314",6.45628039337053e-08
"315",6.5967047766793e-08
"316",7.28288767111811e-08
"317",3.6281062231662e-08
"318",3.56790983302791e-08
"319",6.65292648547998e-08
"320",4.33306027534704e-08
"321",3.69177981625099e-08
"322",7.03156393494051e-08
"323",2.50719215309737e-08
"324",7.33531369386573e-08
"325",4.53218565898194e-08
"326",6.80065515929383e-08
"327",3.7405503147221e-08
"328",7.22598038472578e-08
