"","x"
"322",1.77069473887853e-08
"323",4.24575687047443e-08
"324",1.32190239782703e-08
"325",2.28775943401279e-08
"326",1.83819209945937e-08
"327",2.70153722311596e-08
"328",2.36843514129168e-08
"329",1.43706231238362e-08
"330",1.2726975301403e-08
"331",3.84783115989624e-08
"332",1.62467960230492e-08
"333",3.75616420309662e-08
"334",3.17965799432765e-08
"335",1.54877886713426e-08
"336",3.83502957597393e-08
"337",4.33599013763172e-08
"338",1.50228388088503e-08
"339",4.38971879191807e-08
"340",1.14008951470631e-08
"341",2.10016918207786e-08
"342",3.969368507666e-08
"343",1.54606949006517e-08
"344",4.12380642537326e-08
"345",3.93530229036249e-08
"346",3.78926967238064e-08
"347",1.61329432783754e-08
"348",2.20498401623433e-08
"349",3.94186646436238e-08
"350",1.46578403526005e-08
"351",2.66368703514822e-08
"352",3.75681469588077e-08
"353",2.61730795681703e-08
"354",4.24237896025971e-08
"355",3.75258642332434e-08
"356",2.5456729732511e-08
"357",1.28618496363394e-08
"358",3.93572970198814e-08
"359",4.01411347786936e-08
"360",3.87149255940986e-08
"361",1.14791197564479e-08
"362",3.62328534245216e-08
"363",1.17060377926501e-08
"364",3.33496675770463e-08
"365",3.80106185504581e-08
"366",1.58925362175364e-08
"367",3.80037299966237e-08
"368",2.59425386508215e-08
"369",3.53314130152975e-08
"370",3.92983651433099e-08
"371",1.85158612382695e-08
"372",1.38256790176529e-08
"373",2.30211680391161e-08
"374",1.50779543999341e-08
"375",4.41320592749841e-08
"376",3.96927833938024e-08
"377",1.89899236923981e-08
"378",1.50280954918054e-08
"379",1.44055823986743e-08
"380",3.73703469397892e-08
"381",1.3386854693921e-08
"382",1.33607752347064e-08
"383",3.65465823046794e-08
"384",1.11818306830847e-08
"385",1.3455453778939e-08
"386",2.5818147227131e-08
"387",4.28214870701706e-08
"388",9.92031086285764e-09
"389",1.108700721261e-08
"390",9.75208765631005e-09
"391",1.09458445115457e-08
"392",2.02312004864431e-08
"393",1.46942578383628e-08
"394",3.78925189226297e-08
"395",3.42699954161958e-08
"396",3.17959459226117e-08
"397",2.2566203987709e-08
"398",3.95751398963245e-08
"399",2.07218745618254e-08
"400",1.10499547293589e-08
"401",3.6726101874823e-08
"402",2.29833777651621e-08
"403",1.42544938682652e-08
"404",3.34440418058657e-08
"405",4.31347293528828e-08
"406",1.34810837833534e-08
"407",1.31636253307881e-08
"408",1.85726707017622e-08
"409",1.81027709692902e-08
"410",1.95661799301101e-08
"411",1.36129613457334e-08
"412",1.33137968588025e-08
"413",1.56580466417791e-08
"414",1.71601587639894e-08
"415",1.11337819249269e-08
"416",1.42478637238139e-08
"417",3.06466986085174e-08
"418",3.88617469979751e-08
"419",1.3359545630791e-08
"420",1.16291377397322e-08
"421",3.93012710547889e-08
"422",1.29978366611504e-08
"423",3.35380065971041e-08
"424",4.55539455295152e-08
"425",1.39907766205851e-08
"426",3.49129878278865e-08
"427",3.3800757136749e-08
"428",3.91345076113561e-08
"429",1.3301238940842e-08
"430",2.31079690440922e-08
"431",3.49029905242876e-08
"432",3.28656277543628e-08
"433",3.89391998421815e-08
"434",3.03498182576513e-08
"435",3.76476557323691e-08
"436",1.38743283255451e-08
"437",4.35130252473721e-08
"438",8.45865433927856e-09
"439",1.36651348913805e-08
"440",3.2656444332962e-08
"441",1.52136655472667e-08
"442",4.03354800724607e-08
"443",3.91535486074146e-08
"444",1.58584985561414e-08
"445",1.56470360596043e-08
"446",1.5150869402264e-08
"447",3.13388716465784e-08
"448",1.51775035581262e-08
"449",3.85729582240524e-08
"450",3.91430506991685e-08
"451",1.61289988879366e-08
"452",2.61338694216981e-08
"453",3.36966523540683e-08
"454",3.97458912088481e-08
"455",1.75798270288813e-08
"456",1.78802806102617e-08
"457",1.44111573907725e-08
"458",9.28167185162397e-09
"459",3.09064506366126e-08
"460",3.42953652434974e-08
"461",1.36509780693947e-08
"462",1.27011562051822e-08
"463",3.53306730608155e-08
"464",3.44156372284762e-08
"465",1.79552278863295e-08
"466",3.27566414410952e-08
"467",1.25507307708264e-08
"468",3.98254174413464e-08
"469",4.11569266782466e-08
"470",9.64791888211157e-09
"471",4.03661721653953e-08
"472",3.78396980437991e-08
"473",7.5889777788215e-09
"474",1.30518912785275e-08
"475",1.43400873641088e-08
"476",4.07525626949907e-08
"477",4.30954039889166e-08
"478",1.3123248876435e-08
"479",2.70720352199306e-08
"480",1.00350223022742e-08
"481",3.63696917591432e-08
"482",1.51201736714472e-08
"483",3.58483009815654e-08
"484",1.34215058767313e-08
"485",2.64411635153374e-08
"486",3.91494117609706e-08
"487",3.5602770725163e-08
"488",2.38313312725376e-08
"489",2.75692010184125e-08
"490",3.89971036748952e-08
"491",2.04971936665198e-08
"492",1.6852667549577e-08
"493",3.96243297751383e-08
"494",1.91181923462763e-08
"495",3.93276245992962e-08
"496",1.66576111089911e-08
"497",4.43221697545607e-08
"498",3.61621758076665e-08
"499",1.07906903502699e-08
"500",1.47939828240208e-08
"501",1.45359955208578e-08
"502",4.00827169584435e-08
"503",3.96872631713952e-08
"504",2.22975271934678e-08
"505",1.51098072558158e-08
"506",1.14139879476665e-08
"507",4.17951027912193e-08
"508",3.55768835768208e-08
"509",1.35018720528064e-08
"510",3.92543289146395e-08
"511",1.43395219444337e-08
"512",3.80630075061449e-08
"513",1.69274443625845e-08
"514",8.95936838935541e-09
"515",3.79810847074809e-08
"516",3.81274395999859e-08
"517",4.21369040362405e-08
"518",4.29346459544991e-08
"519",1.52361427477458e-08
"520",4.07625214021373e-08
"521",1.46177518733798e-08
"522",2.78062694010967e-08
"523",1.86344808768988e-08
"524",8.60799627749117e-09
"525",3.9180451412086e-08
"526",3.30547598498918e-08
"527",3.95487437721826e-08
"528",3.90215886582858e-08
"529",1.3924984117518e-08
"530",3.59746763393163e-08
"531",2.44499783052711e-08
"532",2.1477522652422e-08
"533",2.5640551207589e-08
"534",1.51684682224752e-08
"535",1.65666315184919e-08
"536",3.87853736706017e-08
"537",9.18907832202184e-09
"538",1.43939417036726e-08
"539",3.92182807814239e-08
"540",4.11145493878971e-08
"541",3.73558904907836e-08
"542",1.37126237941105e-08
"543",3.90191403705681e-08
"544",4.31178947603628e-08
"545",3.68549971456476e-08
"546",9.74663844729716e-09
"547",1.41568482771886e-08
"548",1.92399744334118e-08
"549",1.22932482617244e-08
"550",3.952783949382e-08
"551",1.5783102059577e-08
"552",2.1194621330111e-08
"553",3.50269139163304e-08
"554",3.9302129446593e-08
"555",1.32467508622764e-08
"556",7.92987302891216e-09
"557",3.83470351620221e-08
"558",1.40818878081874e-08
"559",1.54789466130455e-08
"560",1.17367242874877e-08
"561",2.39160101210462e-08
"562",1.46100456211123e-08
"563",3.04141669031858e-08
"564",3.24330089613976e-08
"565",1.28967012109692e-08
"566",3.98255483632628e-08
"567",1.30823642397933e-08
"568",3.87992275582259e-08
"569",3.29931717587032e-08
"570",1.46502230213563e-08
"571",3.80711498857842e-08
"572",4.0707662918203e-08
"573",1.52389392943683e-08
"574",1.4252728490758e-08
"575",3.9870569533579e-08
"576",1.34771229927033e-08
"577",3.5838086201669e-08
"578",3.81139677886852e-08
"579",3.97943194581428e-08
"580",1.61132471145275e-08
"581",3.40712930458332e-08
"582",3.89238993684835e-08
"583",1.05380475365847e-08
"584",4.36792044280175e-08
"585",1.33608732340175e-08
"586",3.53673555397851e-08
"587",3.9615019648876e-08
"588",3.38981779705939e-08
"589",3.95038610543628e-08
"590",1.56753790238523e-08
"591",1.30824711375302e-08
"592",1.61298152080316e-08
"593",3.75795697958452e-08
"594",1.96758893517304e-08
"595",3.71619866429383e-08
"596",1.36167023202063e-08
"597",2.31150815842852e-08
"598",1.6356847253224e-08
"599",3.84347127060979e-08
"600",1.50541209398536e-08
"601",3.47939075182574e-08
"602",3.90296829385175e-08
"603",1.38888444426703e-08
"604",4.5894135186553e-08
"605",2.28872336022494e-08
"606",3.98623512401137e-08
"607",3.95313720821226e-08
"608",1.74478040230794e-08
"609",3.55014498266626e-08
"610",1.47164207578722e-08
"611",3.7537040698725e-08
"612",1.56261983738645e-08
"613",1.44012009039532e-08
"614",4.14153899653276e-08
"615",1.11963834829115e-08
"616",1.36278406648637e-08
"617",1.67541345997366e-08
"618",1.36697394964652e-08
"619",3.61262734020666e-08
"620",1.33487057009829e-08
"621",4.49702405153152e-08
"622",9.09338793492837e-09
"623",3.91009369452683e-08
"624",1.31878508232862e-08
"625",3.85016380820272e-08
"626",1.28978510066037e-08
"627",3.97315972185592e-08
"628",3.90909963264046e-08
"629",1.38252797138308e-08
"630",1.32033402671769e-08
"631",3.92538106671496e-08
"632",3.72035933732449e-08
"633",1.20000502957118e-08
"634",2.28972734340534e-08
"635",3.77647539790032e-08
"636",1.33239638280295e-08
"637",1.86559120467818e-08
"638",1.39196100267147e-08
"639",1.34175670091021e-08
"640",2.65880398742991e-08
"641",3.90221944205045e-08
"642",1.36141734629403e-08
"643",1.50388117497342e-08
"644",1.40995501483314e-08
"645",1.32395181804347e-08
"646",1.36299312700183e-08
"647",1.34559694091868e-08
"648",3.72442531018288e-08
"649",4.44850498841422e-08
"650",3.75997975269074e-08
"651",1.28651334525448e-08
"652",4.03085137348296e-08
"653",9.10095715195041e-09
"654",1.25525396358106e-08
"655",1.68742960390484e-08
"656",7.25317219744408e-09
"657",9.19604413879208e-09
"658",7.35018277399271e-09
"659",4.0466302708352e-08
"660",9.01427118995115e-09
"661",3.96111884499095e-08
"662",3.84413581631424e-08
"663",1.89390487212022e-08
"664",1.49045644030189e-08
"665",4.23923542961726e-08
"666",3.86871832556375e-08
"667",3.33518366669477e-08
"668",4.3451882884928e-08
"669",2.82080406042395e-08
"670",3.07506983984544e-08
"671",1.5913322893288e-08
"672",2.87319430377612e-08
"673",1.32970804088063e-08
"674",1.06006846228478e-08
"675",1.71217454101691e-08
"676",3.94525026460318e-08
"677",1.37660286017937e-08
"678",1.33305581119447e-08
"679",4.59499141217982e-08
"680",3.98039879098751e-08
"681",4.03611820264037e-08
"682",2.20231452756674e-08
"683",3.04278161638367e-08
"684",3.94396734009393e-08
"685",1.67903136155725e-08
"686",2.62765322308895e-08
"687",1.06701932237615e-08
"688",2.73472972882677e-08
"689",1.53416405724688e-08
"690",3.60796722020474e-08
"691",8.10134568213911e-09
"692",1.71635516406388e-08
"693",3.05732744559678e-08
"694",2.98450101596033e-08
"695",2.89208946121947e-08
"696",3.71217361572983e-08
"697",1.39969646082577e-08
"698",3.98871823707856e-08
"699",4.12861405134476e-08
"700",1.30067399102024e-08
"701",3.73689960533698e-08
"702",3.03001939942986e-08
"703",2.891146094173e-08
"704",1.07940185389938e-08
"705",1.69954147494446e-08
"706",3.70463567269785e-08
"707",2.14792398583445e-08
"708",4.10083493765635e-08
"709",4.26047888892741e-08
"710",4.33507591175026e-08
"711",1.31621217945481e-08
"712",1.38038566618577e-08
"713",4.3524877065383e-08
"714",3.94414871012367e-08
"715",1.67195804336574e-08
"716",3.59629016454077e-08
"717",1.12079822879244e-08
"718",2.27052011950836e-08
"719",3.77843381481633e-08
"720",1.35201741703255e-08
"721",3.93299879888822e-08
"722",4.09013611862723e-08
"723",1.68536190813241e-08
"724",1.32236702463364e-08
"725",1.50277933327112e-08
"726",1.41439251167116e-08
"727",3.79043787034776e-08
"728",3.28889692195406e-08
"729",1.69136090109966e-08
"730",1.37028011717707e-08
"731",2.60552267661984e-08
"732",3.90036543123168e-08
"733",1.18071877580391e-08
"734",3.87015707742535e-08
"735",2.60915149580983e-08
"736",2.83778050894048e-08
"737",1.32971253327228e-08
"738",1.3821429041646e-08
"739",1.77172834478038e-08
"740",1.39783689162205e-08
"741",1.19279145805451e-08
"742",3.57314057378414e-08
"743",3.80569651001922e-08
"744",1.51925601322686e-08
"745",2.96121349030935e-08
"746",1.36512721976976e-08
"747",4.14991502031173e-08
"748",1.30673982746175e-08
"749",1.57324336589747e-08
"750",1.8266017024216e-08
"751",9.75419596783413e-09
"752",1.35974830826872e-08
"753",1.67365099478316e-08
"754",1.62363438230804e-08
"755",2.53527851396443e-08
"756",2.94010792979144e-08
"757",4.64117370252939e-08
"758",3.74304209405539e-08
"759",8.92050488440143e-09
"760",1.68054292457691e-08
"761",4.05809719613004e-08
"762",1.94985420898465e-08
"763",3.83753524660739e-08
"764",1.35789809345965e-08
"765",4.30006671390291e-08
"766",1.70522633992686e-08
"767",1.67776746892173e-08
"768",2.4805703459683e-08
"769",1.49404212499726e-08
"770",4.42075379263002e-08
"771",4.24823494235173e-08
"772",3.76051057567637e-08
"773",3.96466922213153e-08
"774",3.9646926612651e-08
"775",1.3990981882199e-08
"776",2.55855436389872e-08
"777",1.82347630240588e-08
"778",1.46506288457947e-08
"779",3.0253354291336e-08
"780",4.12775149409704e-08
"781",1.13578297394947e-08
"782",1.66682384855358e-08
"783",2.02899695330849e-08
"784",1.43240210017327e-08
"785",2.93297908784869e-08
"786",1.4279471483931e-08
"787",1.79682071280208e-08
"788",1.33373667607169e-08
"789",3.78085216521172e-08
"790",1.40029550607534e-08
"791",3.93001334927355e-08
"792",3.2124316821637e-08
"793",4.03062066430039e-08
"794",3.75153121182168e-08
"795",1.53766178129755e-08
"796",1.76209779700697e-08
"797",3.98549033333947e-08
"798",3.33839094127123e-08
"799",4.14518894079622e-08
"800",3.9986519974986e-08
"801",1.68411698978194e-08
"802",2.84602093804887e-08
"803",3.51782811958727e-08
"804",3.96652336959162e-08
"805",1.49447700349047e-08
"806",1.51273019035081e-08
"807",3.86203500832752e-08
"808",1.54905960508761e-08
"809",1.31895607985194e-08
"810",3.18533434506528e-08
"811",1.23948758959325e-08
"812",3.41002503060209e-08
"813",3.98065886171164e-08
"814",4.06481002261005e-08
"815",3.63146312125439e-08
"816",1.29058575243196e-08
"817",4.59744239898939e-08
"818",2.73963924770951e-08
"819",3.45108214567502e-08
"820",1.73195117880095e-08
"821",1.16410803574776e-08
"822",1.31160289919828e-08
"823",3.93876029591878e-08
"824",1.41634166900457e-08
"825",3.00279743586947e-08
"826",1.79329274682059e-08
"827",2.05460757230753e-08
"828",1.31515415710207e-08
"829",4.28828309155171e-08
"830",1.32879167867406e-08
"831",1.46486572372313e-08
"832",9.75629924601496e-09
"833",1.18212567849267e-08
"834",4.23297619280876e-08
"835",1.39900547858433e-08
"836",1.35123859182067e-08
"837",1.07736678289692e-08
"838",4.11786323607806e-08
"839",3.96484500594958e-08
"840",3.03576108824649e-08
"841",1.35001616781751e-08
"842",3.85484847111574e-08
"843",2.42980797957665e-08
"844",1.38976316103161e-08
"845",3.24587280698652e-08
"846",3.97012719138919e-08
"847",1.49176818227979e-08
"848",1.69622740415774e-08
"849",1.46670313829034e-08
"850",7.82945116133641e-09
"851",1.43894506271674e-08
"852",1.33853989876943e-08
"853",1.04420644639903e-08
"854",1.24194719667652e-08
"855",1.44617520469264e-08
"856",1.61582101183776e-08
"857",1.67763565017007e-08
"858",1.20596547665244e-08
"859",2.9223029116148e-08
"860",1.36965489819916e-08
"861",3.77186764063051e-08
"862",3.05103744376115e-08
"863",1.33574930376889e-08
"864",3.75858266566114e-08
"865",8.22509618669619e-09
"866",1.17916637979121e-08
"867",3.98400481194876e-08
"868",1.82923161453295e-08
"869",3.99914655119823e-08
"870",1.52525120144311e-08
"871",1.29963262913666e-08
"872",1.00934173742054e-08
"873",1.47001448673974e-08
"874",3.89890466240913e-08
"875",2.84103329241235e-08
"876",3.97178119392084e-08
"877",3.89014237977907e-08
"878",4.10621489915487e-08
"879",9.01639777222362e-09
"880",1.59726015541419e-08
"881",1.27363038977389e-08
"882",3.90888673553762e-08
"883",1.38057817776144e-08
"884",1.29523837613452e-08
"885",4.44629736627254e-08
"886",3.96064543095513e-08
"887",1.29777598578543e-08
"888",1.8251741564492e-08
"889",2.47605859800665e-08
"890",3.96915702176593e-08
"891",2.54245034683113e-08
"892",4.19612374868067e-08
"893",1.18384787751071e-08
"894",1.00980963205912e-08
"895",1.21911105755631e-08
"896",3.9592106187114e-08
"897",1.48245511332377e-08
"898",1.5748418048532e-08
"899",7.46309616310474e-09
"900",1.31647358195815e-08
"901",2.1699679112014e-08
"902",3.77021567670403e-08
"903",1.42419697216594e-08
"904",1.09609862059775e-08
"905",3.47126293461961e-08
"906",3.24650826596133e-08
"907",4.48363141464366e-08
"908",1.30869212266864e-08
"909",3.84170034438666e-08
"910",1.32832531361532e-08
"911",2.05151150297993e-08
"912",1.37976279842591e-08
"913",3.9688311553722e-08
"914",3.99997455430974e-08
"915",3.93781701244733e-08
"916",2.11321582811705e-08
"917",3.6469041982462e-08
"918",2.09554123399542e-08
"919",1.05774972006539e-08
"920",2.53851880798559e-08
"921",1.14548841120105e-08
"922",1.40031185731762e-08
"923",1.43499516106515e-08
"924",1.31735779303227e-08
"925",2.25307765133761e-08
"926",3.91278624375655e-08
"927",1.16066735422856e-08
"928",1.16643463425597e-08
"929",8.5935258126285e-09
"930",1.7719520489819e-08
"931",3.93530772400918e-08
"932",3.71539785636696e-08
"933",3.80511869870373e-08
"934",3.987747900503e-08
"935",1.51636756666702e-08
"936",2.57185299680752e-08
"937",1.56232059356272e-08
"938",3.70945362503146e-08
"939",3.97672407289477e-08
"940",1.25389162960764e-08
"941",2.86146836620372e-08
"942",4.33355191802666e-08
"943",2.14056161895812e-08
"944",3.2189099904303e-08
"945",1.83775229656961e-08
"946",3.95524819695686e-08
"947",1.32172226771941e-08
"948",1.45919770234272e-08
"949",3.5933080319231e-08
"950",4.26416274442727e-08
"951",3.7736174543818e-08
"952",3.7125946329138e-08
"953",4.66408427527113e-08
"954",4.28556658186235e-08
"955",2.27150100809231e-08
"956",3.87974806461844e-08
"957",2.15840103437116e-08
"958",2.2399459433805e-08
"959",1.33611192650225e-08
"960",1.36453652433469e-08
"961",1.51692761983546e-08
"962",1.61016542546819e-08
"963",1.30723953930994e-08
"964",1.34293456233726e-08
"965",3.96630317921298e-08
"966",1.30209899360111e-08
"967",2.68690497107978e-08
"968",2.84341513488559e-08
"969",3.69972347706829e-08
"970",4.65525659356196e-08
"971",4.33063842991555e-08
"972",1.50727720625546e-08
"973",1.75745370282051e-08
"974",1.39656224483359e-08
"975",3.98534599368687e-08
"976",2.46783310808615e-08
"977",2.32744340321529e-08
"978",3.64769491165348e-08
"979",2.36770638217027e-08
"980",1.68437335861385e-08
"981",3.9393184329437e-08
"982",1.3400096743817e-08
"983",2.33967645497463e-08
"984",1.38658428330084e-08
"985",1.63535653612625e-08
"986",2.17317888124138e-08
"987",1.57494326853164e-08
"988",1.48364555014445e-08
"989",3.68604520192015e-08
"990",2.68259132688416e-08
"991",1.68070089577084e-08
"992",1.80344591433131e-08
"993",1.36937867842576e-08
"994",3.82027168851512e-08
"995",1.01358656424128e-08
"996",3.92479884001513e-08
"997",1.8688058001982e-08
"998",1.43952603761634e-08
"999",4.02829144884769e-08
