"","x"
"402",8.04943879983509e-09
"403",4.12529182794364e-08
"404",4.10981250286407e-08
"405",8.13915966580513e-09
"406",3.23190952022629e-08
"407",5.38686550883875e-08
"408",1.73300877713993e-08
"409",3.63966770307686e-09
"410",6.95005208341101e-09
"411",1.75149750868087e-08
"412",2.14717543134754e-08
"413",5.61300576342356e-09
"414",6.31267371564279e-09
"415",3.47277372834743e-08
"416",4.54380945687758e-08
"417",1.62742477605637e-08
"418",3.92749030486253e-08
"419",4.20905289906632e-08
"420",2.29689014761413e-08
"421",3.89056830860318e-08
"422",6.41356661684285e-08
"423",5.20516961685943e-09
"424",5.74550958799599e-08
"425",4.86534835238283e-08
"426",4.44174242901976e-08
"427",1.62016047205003e-08
"428",6.07394902938014e-09
"429",6.98360300884942e-09
"430",3.55660006788603e-08
"431",1.38383468838172e-08
"432",6.0712234388159e-09
"433",4.28809270576899e-08
"434",6.67803193512078e-08
"435",6.79432436855657e-09
"436",2.89653065505465e-08
"437",7.72931477010067e-09
"438",4.6858087888596e-09
"439",1.89534509367127e-08
"440",5.97307674907232e-09
"441",5.49371936071646e-09
"442",5.66341222883643e-09
"443",1.36456660459462e-08
"444",3.96351275048028e-09
"445",4.87128335140043e-08
"446",3.85531826534585e-08
"447",6.31410917251097e-08
"448",6.2806139824688e-08
"449",1.67633622966454e-08
"450",2.28061283280252e-08
"451",1.3532323869079e-08
"452",5.47757669717194e-09
"453",5.34854719414334e-08
"454",1.70349173798042e-08
"455",1.72897555955272e-08
"456",5.42366112633158e-09
"457",1.64790427857784e-08
"458",2.85778349159084e-08
"459",7.11731859598197e-09
"460",5.204607802051e-08
"461",2.51101566113298e-08
"462",2.19543083497365e-08
"463",1.72878292193108e-08
"464",8.32379521158728e-09
"465",4.93153409511918e-08
"466",1.03207976435927e-08
"467",4.28121500412195e-08
"468",5.76809857918854e-08
"469",3.88122245862949e-08
"470",4.55860380316887e-08
"471",2.21326316114523e-08
"472",4.58852719664198e-09
"473",5.88672199337324e-09
"474",1.13677063621496e-08
"475",3.6830987762813e-08
"476",5.23782166309551e-08
"477",1.70455427231515e-08
"478",2.13702172091869e-08
"479",2.43442795087765e-08
"480",4.91995105864166e-08
"481",6.08378782596011e-08
"482",6.6269084930033e-09
"483",4.55283783071759e-08
"484",4.41438860810348e-08
"485",7.04729661174009e-08
"486",1.85401925182918e-08
"487",8.08622122355066e-09
"488",4.58385765836356e-08
"489",5.68648116141268e-08
"490",5.85314125685187e-08
"491",5.51563312467524e-08
"492",1.77337422235991e-08
"493",4.61191562260396e-08
"494",6.59647014502589e-09
