"","x"
"229",1.52050505211781e-08
"230",1.04406413919703e-08
"231",5.61044501008872e-08
"232",2.98723460859946e-08
"233",1.42310171508668e-08
"234",6.21550972741181e-08
"235",1.04856806289856e-08
"236",5.66285992933602e-08
"237",6.30115399628356e-09
"238",3.14833956005752e-08
"239",2.72976110261789e-08
"240",3.63318767022598e-08
"241",9.78629146716494e-09
"242",1.17321709302819e-08
"243",2.51951631220271e-08
"244",3.49927798508482e-08
"245",4.1639960538618e-09
"246",6.56694567945982e-09
"247",3.09032308368417e-08
"248",1.92019015447913e-08
"249",2.40184738602594e-08
"250",2.37784859994082e-08
"251",2.52375207640869e-08
"252",2.88715863615312e-08
"253",4.59892275227395e-08
"254",5.39300438973474e-09
"255",6.71962580207025e-09
"256",3.216983536969e-08
"257",4.62996448837582e-08
"258",6.2124120628884e-08
"259",3.04449727988692e-08
"260",2.50110641301181e-08
"261",5.65154634299554e-08
"262",6.3550887137386e-09
"263",2.62613763808955e-08
"264",2.41661432231258e-08
"265",5.45758826006693e-09
"266",2.84362560746133e-08
"267",4.14581285589623e-09
"268",2.27279695789126e-08
"269",5.46639492722992e-09
"270",1.02348234169834e-08
"271",8.77277206731033e-09
"272",3.06590683347233e-08
"273",2.97444272832987e-08
"274",5.64598741148687e-08
"275",6.44403963496989e-09
"276",5.08877206210896e-08
"277",3.32256495643427e-08
"278",4.56572993052589e-09
"279",5.86174098420376e-08
"280",4.53096724057244e-09
"281",1.33327019033757e-08
"282",1.54862432470958e-08
"283",9.90170679725377e-09
"284",5.18844050006617e-08
"285",1.23747178361325e-08
"286",3.84502199923814e-09
"287",2.02087205093859e-08
"288",8.76790410678567e-09
"289",5.66361082898138e-09
"290",2.7280070665483e-08
"291",2.6733517520798e-08
"292",3.18125759512372e-08
"293",6.11298605945703e-08
"294",6.32611050641356e-09
"295",1.905555599439e-08
"296",2.59191606799528e-08
"297",9.43032770189251e-09
"298",5.46975990812872e-08
"299",6.48279526982104e-09
"300",1.19983226903656e-08
"301",6.47153395687753e-09
"302",2.38119434500091e-08
"303",4.84671386098116e-08
"304",4.73228097076856e-09
"305",6.72901235053579e-09
"306",1.10360120109881e-08
"307",5.28076257306842e-08
"308",5.95553428819546e-08
"309",5.30835292132857e-08
"310",9.18437302020375e-09
"311",2.34058731633774e-08
"312",3.14618776818057e-08
"313",4.17305433659429e-08
"314",4.47250415803234e-08
"315",7.64962155235029e-09
"316",1.55707769462989e-08
"317",1.08979778439735e-08
"318",1.96458224960198e-08
"319",1.39290071753024e-08
"320",1.45085305721024e-08
"321",4.46086018853207e-08
"322",4.75936200900021e-09
"323",7.08751070061797e-09
"324",2.14554816420396e-08
"325",5.29825334366239e-08
"326",2.010309988853e-08
"327",3.24947288894747e-08
"328",1.88817206214488e-08
"329",6.54888557860619e-09
"330",2.74204314381057e-08
"331",1.4572904415033e-08
"332",3.12311951050558e-08
"333",5.21606764967566e-09
"334",2.35535836209385e-08
"335",4.87736682121302e-09
"336",5.77616154306961e-08
"337",1.71045893009261e-08
"338",6.06298469228508e-09
"339",3.29418475130285e-08
"340",5.28089020917486e-08
"341",3.64338449428368e-08
"342",2.49147690143044e-08
"343",1.3303268832701e-08
"344",4.78089083656695e-09
"345",5.67482357090894e-09
"346",3.909696563901e-08
"347",2.7425808028144e-08
"348",3.58681586248176e-08
"349",3.48569022346631e-08
"350",4.01364695855571e-08
"351",6.30280962657359e-09
"352",7.62577661489146e-09
"353",2.36591667309185e-08
"354",8.67969045146562e-09
"355",7.09942442938165e-09
"356",5.33363122638695e-09
"357",6.66150610197711e-09
"358",9.47742652334202e-09
"359",2.44161324790188e-08
"360",4.99579429901632e-09
"361",1.47499334755712e-08
"362",2.35334342577394e-08
"363",4.58481780816599e-08
"364",3.19591111158669e-08
"365",2.39300226212567e-08
"366",3.70773210316073e-08
"367",5.41030728868549e-08
"368",6.45622108191008e-09
"369",3.43011910578506e-08
"370",4.08886939951026e-09
"371",7.11016902591059e-09
"372",3.10971145619058e-08
"373",4.71962403889242e-08
"374",6.56588223359717e-09
"375",4.19503289070183e-09
"376",2.39226751135162e-08
"377",6.05188946818161e-09
"378",3.05063030008377e-08
"379",5.75435056973684e-09
"380",3.368714966068e-08
"381",2.31230710782868e-08
"382",5.90767473874538e-09
"383",4.60957441150993e-09
"384",3.47741999433401e-08
"385",4.18120225159829e-09
"386",4.34246028627793e-08
"387",3.15387421341027e-08
"388",4.79963910579163e-08
"389",2.84827012148557e-08
"390",3.91966640265555e-09
"391",2.89030611076707e-08
"392",4.26659734182801e-09
"393",2.9413330103335e-08
"394",3.99405527422034e-09
"395",5.34519498966149e-08
"396",1.23166759434553e-08
"397",2.81815862902998e-08
"398",7.8447069835506e-09
"399",5.62789266906134e-08
"400",5.04873651922462e-08
"401",3.26297128220191e-08
"402",2.66605352727073e-08
"403",6.73751378522896e-09
"404",4.74339945067317e-09
"405",2.83810368271244e-08
"406",1.28078294094936e-08
"407",2.04209348753587e-08
"408",6.46206047024888e-09
"409",2.56334263473616e-08
"410",4.36853058936121e-09
"411",2.44117009347312e-08
"412",8.95284887985071e-09
"413",2.20120643475232e-08
"414",6.25572321257687e-09
"415",5.32744096976657e-08
"416",1.56284065753546e-08
"417",6.18053968916113e-09
"418",5.27286436731904e-08
"419",3.00748689802937e-08
"420",3.18136481011169e-08
"421",2.88184378675318e-08
"422",3.09664817474609e-08
"423",4.16796634452144e-09
"424",2.95979577846967e-08
"425",4.6934023355401e-09
"426",8.27064216409607e-09
"427",2.58767780451152e-08
"428",5.43641230773146e-09
"429",1.650248984294e-08
"430",5.64601724466886e-08
"431",4.89353475730662e-09
"432",2.8402041549889e-08
"433",5.44539292067814e-08
"434",3.52311000218854e-08
"435",9.3916514266885e-09
"436",9.57938366860792e-09
"437",4.65251748587012e-08
"438",5.43498213497288e-09
"439",4.93548498975992e-09
"440",1.08076048075893e-08
"441",2.46277066874633e-08
"442",6.34123256916753e-09
"443",1.27424947762458e-08
"444",2.84633739640493e-08
"445",1.37732639712173e-08
"446",4.99663097204281e-08
"447",2.02742021833658e-08
"448",6.06812654080887e-09
"449",1.07483587612507e-08
"450",4.45656708298624e-08
"451",2.49354146074475e-08
"452",2.81177061382314e-08
"453",3.28399672925274e-08
"454",4.22380567055551e-08
"455",4.54587859440288e-08
"456",6.06937813088024e-09
"457",2.50780729179406e-08
"458",4.35644099366045e-08
"459",3.97665411626348e-09
"460",3.32230382279715e-08
"461",4.15913697651979e-08
"462",3.715198748233e-08
"463",1.94204906193361e-08
"464",1.57023827753407e-08
"465",1.22179523188273e-08
"466",5.32453566387568e-08
"467",7.83337474779471e-09
"468",3.34074543909504e-08
"469",6.08460052247924e-09
"470",4.04563376335618e-09
"471",6.28604857901586e-09
"472",7.69368446536014e-09
"473",4.52199087457106e-09
"474",3.11558502550891e-08
"475",3.53358256039912e-08
"476",5.501430949272e-09
"477",1.53832243143654e-08
"478",1.62650026237334e-08
"479",5.81261696220699e-08
"480",3.24866276881348e-08
"481",6.45346108913102e-09
"482",1.1418744452413e-08
"483",6.40086164480867e-09
"484",2.90735750968255e-08
"485",6.82690056985224e-09
"486",5.79476332371154e-08
"487",5.54883837756067e-09
"488",1.11889394048694e-08
"489",6.76892986197529e-09
"490",4.75827953874361e-08
"491",1.75380972567525e-08
"492",6.00916003537204e-08
"493",5.37197881409227e-08
"494",6.25481893495177e-09
"495",1.71892310530619e-08
"496",1.43587061604093e-08
"497",2.6207187597999e-08
"498",1.92762041110249e-08
"499",4.40247737333198e-09
"500",2.31738119832178e-08
"501",3.52696446597295e-08
"502",5.09190331433196e-09
"503",5.96247094473968e-09
"504",1.14470321573714e-08
"505",3.94672040359725e-09
"506",2.4894389522731e-08
"507",5.15547641060231e-08
"508",3.08851031616315e-08
"509",4.34075619847386e-09
"510",1.01415301123222e-08
"511",5.79477541827895e-09
"512",6.66571982505415e-09
"513",4.55277908906986e-08
"514",5.53176536937276e-08
"515",2.2281433884363e-08
"516",5.58116199056208e-08
"517",5.59276696964681e-09
"518",9.84005851856375e-09
"519",5.12149956614491e-08
"520",3.56861668018731e-08
"521",1.38449159726161e-08
"522",5.32857264100806e-09
"523",5.40526975503766e-09
"524",7.45296765742583e-09
"525",1.52026355604387e-08
"526",6.3037749673545e-09
"527",1.81852377548889e-08
"528",1.88299256245675e-08
"529",3.7615882436353e-08
"530",3.65273754626458e-08
"531",3.0284480598813e-08
"532",2.14309083205379e-08
"533",1.49627430497691e-08
"534",2.49588142197011e-08
"535",1.17334080087376e-08
"536",5.21871455156299e-08
"537",4.66085822580504e-08
"538",4.22733943570483e-09
"539",5.33227984472104e-08
"540",2.63534597480189e-08
"541",2.97219134236237e-08
"542",4.80313490197313e-08
"543",5.83370115440357e-09
"544",4.92562403891168e-09
"545",5.36553587426266e-08
"546",1.21855637262717e-08
"547",5.35122341411397e-08
"548",2.01213100218796e-08
"549",2.60022886712191e-08
"550",3.51776155979527e-08
"551",9.28626841562190e-09
"552",2.96811242127006e-08
"553",1.27921660808669e-08
"554",5.56920606921081e-08
"555",4.04617651675911e-08
"556",3.97100522550293e-09
"557",1.44858001308069e-08
"558",2.30828100754754e-08
"559",3.71449294575086e-08
"560",2.5199950282697e-08
"561",1.62771625794508e-08
"562",1.39272859594289e-08
"563",2.78954947025559e-08
"564",6.47079128747126e-09
"565",9.11585991015989e-09
"566",4.52452890413734e-09
"567",8.98573332857182e-09
"568",3.29632916231702e-08
"569",2.98094249682866e-08
"570",6.81046260617107e-09
"571",1.88550819312271e-08
"572",1.1844971241614e-08
"573",8.99024308102429e-09
"574",4.43592906816921e-08
"575",9.74846659854579e-09
"576",3.41472400351251e-08
"577",2.37842162275566e-08
"578",5.30888880123718e-08
"579",2.81225242612612e-08
"580",8.12046589962566e-09
"581",2.63452385366667e-08
"582",1.87279554130895e-08
"583",3.44315769873747e-08
"584",2.62634655497173e-08
"585",3.88957043863093e-09
"586",3.93221101313753e-09
"587",2.52082927516978e-08
"588",4.96656680271061e-09
"589",6.14303928135833e-08
"590",4.30263037674564e-09
"591",2.96689960916303e-08
"592",5.73204457496605e-09
"593",2.41541287338407e-08
"594",3.33718720012868e-08
"595",1.02654561366651e-08
"596",3.14505373986119e-08
"597",2.45321578903162e-08
"598",1.45971562313624e-08
"599",2.41391795865529e-08
"600",5.11338466327712e-09
"601",5.51224619199846e-08
"602",4.70890665858929e-08
"603",4.76720589140702e-09
"604",4.8521726002434e-08
"605",4.47307057486712e-09
"606",9.01570119021346e-09
"607",5.49874163168246e-08
"608",1.36919780075773e-08
"609",5.80592066385684e-08
"610",6.95718673989736e-09
"611",4.48373602845123e-09
"612",1.37662332861936e-08
"613",2.27234652813348e-08
"614",4.10755240150489e-08
"615",7.90850214030032e-09
"616",5.33194832985523e-08
"617",2.9107522896232e-08
"618",2.32613953151103e-08
"619",1.36927585284208e-08
"620",3.63357792356955e-08
"621",5.46133546412767e-08
"622",3.99632569963403e-08
"623",4.7625201377496e-08
"624",4.44625010491627e-08
"625",4.38937249981849e-08
"626",8.26552424076133e-09
"627",1.19273342236875e-08
"628",3.92216102709158e-09
"629",4.19232584305065e-08
"630",5.78813329801328e-09
"631",5.6369158174379e-09
"632",2.5961762542688e-08
"633",1.18875297542517e-08
"634",8.39762066384234e-09
"635",2.67616242770996e-08
"636",4.66979718313319e-08
"637",2.96578476214897e-08
"638",8.30164422455132e-09
"639",2.77885402162325e-08
"640",2.36247432128793e-08
"641",1.58747436699363e-08
"642",4.39911471274025e-08
"643",5.5281684512703e-09
"644",4.05609647261637e-09
"645",5.10884972852021e-08
"646",4.2906085426985e-09
"647",1.17730569108599e-08
"648",6.15651154215679e-09
"649",2.29069599423175e-08
"650",4.61664564015758e-08
"651",4.55418222575833e-08
"652",2.96414715528615e-08
"653",5.41371718243942e-08
"654",6.67539855805272e-09
"655",3.36225082661688e-08
"656",6.30349140470187e-09
"657",9.24113126713204e-09
"658",1.57495763745682e-08
"659",6.61501614924896e-09
"660",2.43663928699655e-08
"661",6.66020280356851e-09
"662",2.41382898729699e-08
"663",5.40569562187059e-08
"664",1.65665414138762e-08
"665",2.8612034212163e-08
"666",4.68092285375653e-08
"667",5.90969716249713e-08
"668",3.07021024993124e-08
"669",2.72939877214043e-08
"670",1.77412136683041e-08
"671",1.6487803705416e-08
"672",6.0360200480576e-08
"673",2.92876796491013e-08
"674",6.48463846912745e-09
"675",2.88682731235767e-08
"676",4.13064177174154e-08
"677",5.30982014086555e-09
"678",3.45513602819442e-08
"679",4.41799581986069e-08
"680",4.65359542470085e-09
"681",4.01177507324084e-09
"682",5.20263169324626e-08
"683",2.69066552961732e-08
"684",3.84076941929075e-08
"685",1.11511236469388e-08
"686",3.14976805369632e-08
"687",1.20498323820662e-08
"688",7.4403236155713e-09
"689",5.24905736358374e-08
"690",4.50650974378168e-08
"691",6.06983711516108e-08
"692",9.80117889454565e-09
"693",7.75083129240266e-09
"694",5.16164788995825e-08
"695",4.99781292019922e-09
"696",2.54961783494793e-08
"697",5.4444111179721e-08
"698",1.4109201483871e-08
"699",6.49744138710628e-09
"700",7.04430701935978e-09
"701",1.03282167657925e-08
"702",4.10630411720217e-09
"703",7.42969728224296e-09
"704",5.30797132159183e-08
"705",4.00113160361442e-09
"706",6.15794583035173e-08
"707",6.49259564637387e-09
"708",5.69405567820871e-08
"709",5.32603818436758e-08
"710",1.68734474639932e-08
"711",5.32349628447188e-08
"712",1.38393107115134e-08
"713",3.93395227662185e-08
"714",2.55104897176723e-08
"715",2.97677606656896e-08
"716",2.55809317006116e-08
"717",3.02505371167641e-08
"718",6.27232931828241e-09
"719",7.08364374708497e-09
"720",5.0746491644192e-08
"721",1.63100563612736e-08
"722",6.79823605041946e-09
"723",3.1821900133747e-08
"724",4.93994056531428e-08
"725",5.06176944396597e-08
"726",5.94638804829686e-08
"727",2.39718468438712e-08
"728",7.08291106142524e-09
"729",4.15879451789265e-08
"730",3.81569573039984e-08
"731",6.88776974715265e-09
"732",5.00504789984768e-08
"733",6.24991826683203e-08
"734",1.56477380060824e-08
"735",5.15355976696105e-08
"736",4.85200274076726e-09
"737",5.84608294065145e-08
"738",4.77020359422674e-08
"739",2.33625844702792e-08
"740",3.85900049312318e-08
"741",7.89785930824946e-09
"742",5.97939688589132e-09
"743",5.8177603834684e-09
"744",1.26648488560284e-08
"745",5.35459065198351e-08
"746",1.06453082377059e-08
"747",2.57659116927378e-08
"748",6.278216129551e-09
"749",3.18331542122424e-08
"750",5.30617818427944e-08
"751",1.78342242588361e-08
"752",2.56654266200527e-08
"753",1.56527332527322e-08
"754",5.40309186039048e-09
"755",1.76918953862077e-08
"756",5.00469295703152e-08
"757",3.49964523542385e-08
"758",5.65819697082641e-08
"759",6.12850125870745e-09
"760",4.03995482963813e-08
"761",5.96987121480825e-09
"762",2.04743686910104e-08
"763",4.39756980962583e-08
"764",5.49450055349208e-08
"765",4.68423146406104e-08
"766",5.60637753541606e-08
"767",6.24922104696081e-09
"768",4.30029785219063e-09
"769",4.45527750615113e-09
"770",1.50151081458928e-08
"771",1.69333549321104e-08
"772",3.62376337328494e-08
"773",1.23410949987411e-08
"774",9.9909734066637e-09
"775",3.74825820785702e-08
"776",5.70779968044945e-09
"777",3.32544557093713e-08
"778",4.0890128413117e-09
"779",5.70278874882365e-08
"780",5.15639825208617e-08
"781",1.46376532902443e-08
"782",2.81281291025838e-08
"783",4.48899537425007e-08
"784",3.46109820456486e-08
"785",9.89794209539429e-09
"786",1.5116446278298e-08
"787",3.45867852054775e-08
"788",6.32318018734749e-09
"789",4.56068989801314e-09
"790",7.70153782501411e-09
"791",6.6318100140386e-09
"792",5.78298413531849e-09
"793",3.26593235151591e-08
"794",5.44815758200223e-08
"795",2.92411436836332e-08
"796",3.74825381591755e-08
"797",6.596948162346e-09
"798",4.92552390686798e-08
"799",3.09299090265655e-08
"800",3.76590722802187e-08
"801",4.98370553344705e-08
"802",5.72101042570552e-09
"803",5.4595543534778e-08
"804",2.90728015698028e-08
"805",3.22153679787682e-08
"806",2.83740829104379e-08
"807",5.62030929584598e-09
"808",1.09089259185127e-08
"809",4.24405609998086e-08
"810",1.15460160433405e-08
"811",2.88418885637421e-08
"812",4.6555400168949e-09
"813",2.01224133567756e-08
"814",2.38092531115815e-08
"815",5.46387046943012e-08
"816",3.96950722232217e-08
"817",1.25286020687841e-08
"818",2.82613231332624e-08
"819",4.33491034832788e-09
"820",3.44147681417572e-08
"821",5.00076116363528e-09
"822",4.77417837937966e-08
"823",2.83686724885571e-08
"824",5.22450764406181e-08
"825",3.98825321012678e-09
"826",1.45984267493376e-08
"827",1.35746652980631e-08
"828",7.92555079216104e-09
"829",2.13209483163533e-08
"830",2.9952955950359e-08
"831",6.52992796311755e-09
"832",2.0953508458714e-08
"833",4.68625986471703e-09
"834",2.9111980581747e-08
"835",2.92082691342525e-08
"836",1.12163449928682e-08
"837",3.08704251243804e-08
"838",1.82791183260901e-08
"839",5.8226029669113e-08
"840",6.28917780278397e-08
"841",6.27235072135668e-09
"842",6.41809101681388e-09
"843",2.78145217128731e-08
"844",4.59323926242191e-09
"845",3.04944792988289e-08
"846",2.58820163290199e-08
"847",5.20916863537109e-09
"848",2.1500203923137e-08
"849",1.19167092444645e-08
"850",5.95770604443101e-08
"851",2.82038889630431e-08
"852",6.60735955123449e-09
"853",7.13707613713798e-09
"854",2.63758172044124e-08
"855",4.70393208601027e-08
"856",2.67215337471771e-08
"857",1.21297183128557e-08
"858",3.03008448229462e-08
"859",4.30329761172057e-09
"860",6.52111552614265e-09
"861",3.00323385124094e-08
"862",6.42361805118946e-09
"863",2.89908626255308e-08
"864",5.11639457794533e-08
"865",1.05315666579316e-08
"866",1.42197471553806e-08
"867",5.49308391805299e-08
"868",5.93201801245483e-09
"869",4.31063089838119e-09
"870",3.12294477935825e-08
"871",2.94806693776188e-08
"872",4.25617837545575e-08
"873",5.27879997147671e-08
"874",6.36805691690107e-09
"875",3.16500424370915e-08
"876",6.12502441203686e-09
"877",2.32716628873041e-08
"878",3.12432344419754e-08
"879",5.00316642673448e-08
"880",3.94839405095711e-08
"881",2.24553550651103e-08
"882",5.25512503938733e-08
"883",1.08401508947472e-08
"884",2.8268355811261e-08
"885",8.99874168674983e-09
"886",2.40927249552001e-08
"887",4.71096401305348e-08
"888",5.55440294372803e-08
"889",3.99310657444571e-09
"890",3.60512999314771e-08
"891",5.41417595374464e-08
"892",6.62379064103427e-09
"893",2.3326926312788e-08
"894",3.52784113251889e-08
"895",1.12998519290166e-08
"896",1.43763723829239e-08
"897",1.157145003727e-08
"898",5.00771505262425e-08
"899",4.00583554596944e-09
"900",4.40956420134242e-09
"901",6.30077319323896e-09
"902",2.49185831823764e-08
"903",5.20089182042942e-09
"904",1.86006227498089e-08
"905",3.01659018633024e-08
"906",4.30376191854421e-09
"907",1.15041566727607e-08
"908",3.47906735980909e-08
"909",6.30682143730399e-09
"910",2.56984518634148e-08
"911",6.8087474963938e-09
"912",9.74569625377476e-09
"913",3.25523648051392e-08
"914",5.23129731222915e-09
"915",2.20905743448101e-08
"916",2.05392561564088e-08
"917",3.06418933817688e-08
"918",6.45715621061036e-09
"919",2.89560266629477e-08
"920",1.64331970354911e-08
"921",9.03907874636428e-09
"922",4.29802909152257e-09
"923",4.01587300329198e-09
"924",2.99829675055133e-08
"925",5.57528980363342e-08
"926",4.82056469772717e-08
"927",3.49028618377915e-08
"928",1.17839046921524e-08
"929",3.27125869827972e-08
"930",3.12795954154847e-08
"931",2.28751741315646e-08
"932",2.95504748910281e-08
"933",2.25177929588819e-08
"934",1.39558590044775e-08
"935",1.32395511597309e-08
"936",1.3464548396661e-08
"937",5.8259455390242e-09
"938",3.21447475549486e-08
"939",4.01476284448928e-09
"940",6.44151734938201e-09
"941",4.94859996747464e-08
"942",6.8070911850268e-09
"943",2.91589928071447e-08
"944",5.72347780018197e-08
"945",1.31148070506577e-08
"946",3.39785752629622e-08
"947",3.0241300666624e-08
"948",4.10400308303271e-08
"949",1.31562109729977e-08
"950",3.93519416156589e-09
"951",2.51860002810118e-08
"952",2.98124677506139e-08
"953",2.48193948301903e-08
"954",5.83446939867866e-08
"955",3.91137428579124e-08
"956",1.93482159210171e-08
"957",6.07577983102837e-09
"958",4.74176728341204e-08
"959",1.49334617896231e-08
"960",4.84901384960019e-08
"961",3.16022842678657e-08
"962",4.92472184384503e-08
"963",6.73354446745791e-09
"964",1.36139811665318e-08
"965",1.18532977004257e-08
"966",5.06605010986065e-08
"967",5.96881189492763e-08
"968",2.44435757049156e-08
"969",4.78137208008252e-08
"970",4.02295896088018e-09
"971",7.73945723100195e-09
"972",6.64704319182373e-09
"973",3.09851529132489e-08
"974",2.91595640118485e-08
"975",3.66418714356579e-08
"976",1.83741676331633e-08
"977",1.34015903984992e-08
"978",3.88516865772608e-08
"979",2.82534994802226e-08
"980",4.80638476776105e-09
"981",8.7460340226182e-09
"982",4.49200991176331e-08
"983",2.51908002810241e-08
"984",2.49543937491792e-08
"985",1.01507296593997e-08
"986",1.28377795283235e-08
"987",2.5278829268757e-08
"988",5.98691979946461e-08
"989",5.78743347118165e-08
"990",3.07232824197717e-08
"991",5.31910144307319e-09
"992",4.65019215580001e-09
"993",3.25448347793749e-08
"994",2.9336935267507e-08
"995",4.86595970050706e-09
"996",1.12703633403545e-08
"997",2.96097577290202e-08
"998",3.84297730553377e-08
"999",7.07551248177512e-09
